index,id,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,LEV1,LEV2,LEV3,LEV4,LEV5,BEG,END,Maximum Error Distance,Certainty,X,Y
110,30.0,汲郡,['汲郡'],,[['汲郡']],[{'LEV2': 'hvd_115407'}],['郡'],[],historic,POINT (114.07027 35.41039),['河南省'],['新乡市'],['卫辉市'],[],['汲郡'],[],[],[],[266.0],[757.0],0.0011094810874117446,0.9999997801600772,114.07027,35.41039
111,31.0,山西省河津县,['山西省河津县'],,"[['山西', '河津']]",[{'county': 140882}],County,[],modern,POINT (110.70564203530034 35.642255328990515),['山西省'],['运城市'],['河津市'],[],[],[],[],[],[],[],35.338191807329146,0.9929978568843805,110.70564203530034,35.642255328990515
112,31.0,山西省芮城县,['山西省芮城县'],,"[['山西', '芮城']]",[{'county': 140830}],County,[],modern,POINT (110.61046122035319 34.72834698579286),['山西省'],['运城市'],['芮城县'],[],[],[],[],[],[],[],65.72258329065103,0.9869772925383827,110.61046122035319,34.72834698579286
113,32.0,,['nan'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
114,33.0,,['nan'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
115,34.0,河南省,['河南省'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
116,35.0,,['nan'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
117,36.0,河南省沁阳市,['河南省沁阳市'],,"[['河南', '沁阳']]",[{'county': 410882}],County,[],modern,POINT (112.85669844553732 35.14110672107772),['河南省'],['焦作市'],['沁阳市'],[],[],[],[],[],[],[],36.01866515826829,0.99286302339274,112.85669844553732,35.14110672107772
118,37.0,河南省滑县,['河南省滑县'],,"[['滑县', '河南']]",[{'LEV1': 'hvd_541'}],['县'],[],historic,POINT (114.54346 35.56445),['河南省'],['安阳市'],['滑县'],['滑县'],['卫辉府'],['河南'],[],[],[1820],[1820],3.513315268789179,0.9993038484692006,114.54346,35.56445
119,39.0,河南省灵宝市,['河南省灵宝市'],,"[['河南', '灵宝']]",[{'county': 411282}],County,[],modern,POINT (110.79418625945777 34.448071409582745),['河南省'],['三门峡市'],['灵宝市'],[],[],[],[],[],[],[],78.79853179084436,0.9843863375945071,110.79418625945777,34.448071409582745
120,39.0,山西省芮城,['山西省芮城'],,"[['山西', '芮城']]",[{'county': 140830}],County,[],modern,POINT (110.61046122035319 34.72834698579286),['山西省'],['运城市'],['芮城县'],[],[],[],[],[],[],[],65.72258329065103,0.9869772925383827,110.61046122035319,34.72834698579286
121,40.0,,['nan'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
122,41.0,山西省,['山西省'],,[['山西']],[{'province': 14}],Province,[],modern,POINT (112.47245736275306 37.66516721635999),['山西省'],['NA'],['NA'],[],[],[],[],[],[],[],758.2426072106181,0.8497567934149899,112.47245736275306,37.66516721635999
123,42.0,,['nan'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
124,43.0,上党郡,['上党郡'],,[['上党']],[{'county': 140404}],County,[],modern,POINT (113.06591618388671 36.0265087802143),['山西省'],['长治市'],['上党区'],[],[],[],[],[],[],[],35.79484556292394,0.9929073724881105,113.06591618388671,36.0265087802143
125,43.0,山西省屯留县,['山西省屯留县'],,"[['山西', '屯留']]",[{'county': 140405}],County,[],modern,POINT (112.74240510841435 36.372005508422305),['山西省'],['长治市'],['屯留区'],[],[],[],[],[],[],[],52.61571028247738,0.9895743750688605,112.74240510841435,36.372005508422305
126,43.0,山西省长子县,['山西省长子县'],,"[['山西', '长子']]",[{'county': 140428}],County,[],modern,POINT (112.74601270384923 36.096420533715026),['山西省'],['长治市'],['长子县'],[],[],[],[],[],[],[],47.71652396683715,0.9905451322575484,112.74601270384923,36.096420533715026
127,44.0,,['nan'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
128,45.0,河北省,['河北省'],,[['河北']],[{'province': 13}],Province,[],modern,POINT (115.65162575987003 39.307581016117936),['河北省'],['NA'],['NA'],[],[],[],[],[],[],[],776.9062926681551,0.8460586473029561,115.65162575987003,39.307581016117936
129,46.0,河南省,['河南省'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
130,48.0,涂水县,['涂水县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
131,48.0,平定县,['平定县'],,[['平定']],[{'county': 140321}],County,[],modern,POINT (113.83915646141375 37.916018602764524),['山西省'],['阳泉市'],['平定县'],[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,113.83915646141375,37.916018602764524
132,48.0,平陵,['平陵'],,[['平陵']],[{'LEV1': 'hvd_40593'}],['县'],[],historic,POINT (119.32349 31.44399),['山东省'],['德州市'],['陵城区'],['平陵县'],['义兴郡'],['扬州'],['东汉'],[],[304],[431],4.856936287024873,0.9990376145115003,119.32349,31.44399
133,48.0,盂县,['盂县'],,[['盂县']],[{'LEV1': 'hvd_1102'}],['县'],[],historic,POINT (113.41297 38.09096),['山西省'],['阳泉市'],['盂县'],['盂县'],['平定州'],['山西'],[],[],[1820],[1820],4.511062904708081,0.9991061481517066,113.41297,38.09096
134,48.0,祁县,['祁县'],,[['祁县']],[{'LEV1': 'hvd_87136'}],['县'],[],historic,POINT (115.81889 40.72244),['山西省'],['晋中市'],['祁县'],['祁县'],['朔调郡'],['新莽'],[],[],[14],[22],7.42785287023968,0.9985281960909953,115.81889,40.72244
135,48.0,山西省介休市,['山西省介休市'],,"[['山西', '介休']]",[{'county': 140781}],County,[],modern,POINT (112.00866310717177 37.0317687171076),['山西省'],['晋中市'],['介休市'],[],[],[],[],[],[],[],40.88995184656126,0.9918977944207934,112.00866310717177,37.0317687171076
136,48.0,山西省榆次市,['山西省榆次市'],,"[['山西', '榆次']]",[{'county': 140702}],County,[],modern,POINT (112.80606991650117 37.635511644302525),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279505,112.80606991650117,37.635511644302525
137,48.0,山西省,['山西省'],,[['山西']],[{'province': 14}],Province,[],modern,POINT (112.47245736275306 37.66516721635999),['山西省'],['NA'],['NA'],[],[],[],[],[],[],[],758.2426072106181,0.8497567934149899,112.47245736275306,37.66516721635999
138,48.0,山西省阳曲县,['山西省阳曲县'],,"[['山西', '阳曲']]",[{'county': 140122}],County,[],modern,POINT (112.59149975175032 38.186747937047),['山西省'],['太原市'],['阳曲县'],[],[],[],[],[],[],[],87.44477664945516,0.9826731134362715,112.59149975175032,38.186747937047
139,48.0,梗阳,['梗阳'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
140,48.0,寿阳县,['寿阳县'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.810905450836074
141,48.0,山西省寿阳县,['山西省寿阳县'],,"[['山西', '寿阳']]",[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.810905450836074
142,48.0,山西省祁县,['山西省祁县'],,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.9992380084894879,112.3153,37.35382
143,48.0,平定州,['平定州'],,"[['定州'], ['平定']]","[{'county': 130682}, {'county': 140321}]",County,['Multiple Matches'],modern,POINT (114.41333431186375 38.164078309207454),"['山西省', '河北省']","['保定市', '阳泉市']","['定州市', '平定县']",[],[],[],[],[],[],[],59.640842593895925,0.988182368875705,114.41333431186375,38.164078309207454
144,48.0,韩,['韩'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
145,48.0,寿阳,['寿阳'],,[['寿阳']],[{'county': 140725}],County,[],modern,POINT (113.17476363673396 37.810905450836074),['山西省'],['晋中市'],['寿阳县'],[],[],[],[],[],[],[],65.28824085142477,0.98706335602282,113.17476363673396,37.810905450836074
146,49.0,祁,['祁'],,[['祁']],[{'county': 140727}],County,[],modern,POINT (112.46115180583715 37.29864308675271),['山西省'],['晋中市'],['祁县'],[],[],[],[],[],[],[],47.73548333958662,0.9905413755220001,112.46115180583715,37.29864308675271
147,49.0,晋,['晋'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145593,37.99490758059366
148,49.0,平陵,['平陵'],,[['平陵']],[{'LEV1': 'hvd_40593'}],['县'],[],historic,POINT (119.32349 31.44399),['山东省'],['德州市'],['陵城区'],['平陵县'],['义兴郡'],['扬州'],['东汉'],[],[304],[431],4.856936287024873,0.9990376145115003,119.32349,31.44399
149,49.0,马首,['马首'],,[['马首']],[{'LEV1': 'hvd_147176'}],['村镇'],[],historic,POINT (113.15269 37.82324),[],[],[],['马首'],['寿阳县'],['平定州'],['山西'],[],[1911],[1911],3.535141734936086,0.9992995236287985,113.15269,37.82324
150,49.0,涂水,['涂水'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
151,49.0,山西省,['山西省'],,[['山西']],[{'province': 14}],Province,[],modern,POINT (112.47245736275306 37.66516721635999),['山西省'],['NA'],['NA'],[],[],[],[],[],[],[],758.2426072106181,0.8497567934149899,112.47245736275306,37.66516721635999
152,49.0,山西省临汾市,['山西省临汾市'],,"[['山西', '临汾']]",[{'prefecture': 1410}],Prefecture,[],modern,POINT (111.50247546238175 36.175299848053),['山西省'],['临汾市'],['NA'],[],[],[],[],[],[],[],219.4164835937833,0.9565233663220137,111.50247546238175,36.175299848053
153,49.0,平阳,['平阳'],,[['平阳']],[{'county': 330326}],County,[],modern,POINT (120.39401316957431 27.664300148932156),['浙江省'],['温州市'],['平阳县'],[],[],[],[],[],[],[],58.97865324468206,0.98831357945428,120.39401316957431,27.664300148932156
154,49.0,梗阳,['梗阳'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
155,49.0,孟,['孟'],,[['孟']],[{'county': 410883}],County,[],modern,POINT (112.73593130465468 34.94088929660458),['河南省'],['焦作市'],['孟州市'],[],[],[],[],[],[],[],35.809241571781094,0.9929045199676741,112.73593130465468,34.94088929660458
156,49.0,杨县,['杨县'],,[['杨县']],[{'LEV1': 'hvd_95391'}],['县'],[],historic,POINT (111.71672 36.22077),[],[],[],['杨县'],['河东郡'],['秦'],[],[],[-206],[220],2.723483440041223,0.9994603509731295,111.71672,36.22077
157,49.0,铜鞮,['铜鞮'],,[['铜鞮']],[{'LEV1': 'hvd_95502'}],['县'],[],historic,POINT (112.83392 36.53371),[],[],[],['铜鞮县'],['上党郡'],['秦'],[],[],[-247],[395],2.862708034894072,0.9994327640908213,112.83392,36.53371
158,49.0,山西省洪洞县,['山西省洪洞县'],,"[['山西', '洪洞']]",[{'county': 141024}],County,[],modern,POINT (111.66566625313695 36.3209393941835),['山西省'],['临汾市'],['洪洞县'],[],[],[],[],[],[],[],60.146826818544554,0.9880821098139355,111.66566625313695,36.3209393941835
159,50.0,平陵,['平陵'],,[['平陵']],[{'LEV1': 'hvd_40593'}],['县'],[],historic,POINT (119.32349 31.44399),['山东省'],['德州市'],['陵城区'],['平陵县'],['义兴郡'],['扬州'],['东汉'],[],[304],[431],4.856936287024873,0.9990376145115003,119.32349,31.44399
160,50.0,马首,['马首'],,[['马首']],[{'LEV1': 'hvd_147176'}],['村镇'],[],historic,POINT (113.15269 37.82324),[],[],[],['马首'],['寿阳县'],['平定州'],['山西'],[],[1911],[1911],3.535141734936086,0.9992995236287985,113.15269,37.82324
161,50.0,涂水,['涂水'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
162,50.0,甘丹,['甘丹'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
163,50.0,邢丘,['邢丘'],,[['邢丘']],[{'LEV1': 'hvd_82490'}],['县'],[],historic,POINT (113.14046 35.03095),['河北省'],['邯郸市'],['邱县'],['邢丘县'],['怀州'],['东魏'],[],[],[598],[605],0.9116216828863952,0.9998193652486331,113.14046,35.03095
164,50.0,晋县,['晋县'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145593,37.99490758059366
165,50.0,晋国,['晋国'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145593,37.99490758059366
166,50.0,邯郸市,['邯郸市'],,[['邯郸']],[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300413,114.44668734096498,36.541271873895774
167,50.0,梗阳,['梗阳'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
168,50.0,平阳,['平阳'],,[['平阳']],[{'county': 330326}],County,[],modern,POINT (120.39401316957431 27.664300148932156),['浙江省'],['温州市'],['平阳县'],[],[],[],[],[],[],[],58.97865324468206,0.98831357945428,120.39401316957431,27.664300148932156
169,50.0,晋国县,['晋国县'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145593,37.99490758059366
170,50.0,邯郸,['邯郸'],,[['邯郸']],[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300413,114.44668734096498,36.541271873895774
171,51.0,山西省河津县,['山西省河津县'],,"[['山西', '河津']]",[{'county': 140882}],County,[],modern,POINT (110.70564203530034 35.642255328990515),['山西省'],['运城市'],['河津市'],[],[],[],[],[],[],[],35.338191807329146,0.9929978568843805,110.70564203530034,35.642255328990515
172,51.0,河南省济源市,['河南省济源市'],,"[['河南', '济源']]",[{'county': 419001}],County,[],modern,POINT (112.41414086306557 35.08520072616106),['河南省'],['省直辖县级行政单位'],['济源市'],[],[],[],[],[],[],[],66.04869360111029,0.9869126748839832,112.41414086306557,35.08520072616106
173,51.0,河南省济原市,['河南省济原市'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
174,52.0,甘为周县,['甘为周县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
175,52.0,河南省洛阳市,['河南省洛阳市'],,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.87842175433917 34.32697013404825),['河南省'],['洛阳市'],['NA'],[],[],[],[],[],[],[],184.09203691871096,0.9635227858861927,111.87842175433917,34.32697013404825
176,52.0,甘县,['甘县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
177,53.0,甘肃省甘谷县,['甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.798646697617116
178,53.0,杜县,['杜县'],,[['杜县']],[{'LEV1': 'hvd_70630'}],['县'],[],historic,POINT (108.92208 34.1845),[],[],[],['杜县'],['秦国'],[],[],[],[-687],[-66],3.3187620247361025,0.9993423985361055,108.92208,34.1845
179,53.0,郑,['郑'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
180,53.0,秦国,['秦国'],,[['秦国']],[{'LEV2': 'hvd_115717'}],['国'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦国'],[],[],[],[-687.0],[-66.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
181,53.0,郑县,['郑县'],,[['郑县']],[{'LEV1': 'hvd_70321'}],['县'],[],historic,POINT (109.85004 34.53556),[],[],[],['郑县'],[],[],[],[],[583],[583],5.517793468952785,0.9989066678973646,109.85004,34.53556
182,53.0,陕西省,['陕西省'],,[['陕西']],[{'province': 61}],Province,[],modern,POINT (109.56317830006111 35.651506422327515),['陕西省'],['NA'],['NA'],[],[],[],[],[],[],[],908.4795525725424,0.8199878511212438,109.56317830006111,35.651506422327515
183,53.0,陕西省宝鸡县,['陕西省宝鸡县'],,"[['陕西', '宝鸡']]",[{'prefecture': 6103}],Prefecture,[],modern,POINT (107.36281985889369 34.35850821243779),['陕西省'],['宝鸡市'],['NA'],[],[],[],[],[],[],[],192.54875534926427,0.961847115748284,107.36281985889369,34.35850821243779
184,53.0,邽,['邽'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
185,53.0,杜,['杜'],,[['杜']],[{'LEV1': 'hvd_70634'}],['县'],[],historic,POINT (108.92208 34.1845),[],[],[],['杜'],[],[],[],[],[220],[264],3.3187620247361025,0.9993423985361055,108.92208,34.1845
186,53.0,甘肃省天水市,['甘肃省天水市'],,"[['甘肃', '天水']]",[{'prefecture': 6205}],Prefecture,[],modern,POINT (105.5352232950286 34.619472378442836),['甘肃省'],['天水市'],['NA'],[],[],[],[],[],[],[],201.4318231166158,0.960086965932134,105.5352232950286,34.619472378442836
187,53.0,渭水,['渭水'],,[['渭水']],[{'LEV1': 'hvd_141911'}],['村镇'],[],historic,POINT (117.33788 29.41753),[],[],[],['渭水'],['浮梁县'],['饶州府'],['江西'],[],[1911],[1911],8.057985571291162,0.9984033374287681,117.33788,29.41753
188,54.0,山东省平度市,['山东省平度市'],,"[['山东', '平度']]",[{'county': 370283}],County,[],modern,POINT (119.91404098324122 36.778210059529954),['山东省'],['青岛市'],['平度市'],[],[],[],[],[],[],[],75.75054554160563,0.9849902857548424,119.91404098324122,36.778210059529954
189,54.0,山东省聊城市,['山东省聊城市'],,"[['山东', '聊城']]",[{'prefecture': 3715}],Prefecture,[],modern,POINT (115.93750995711727 36.4050480546305),['山东省'],['聊城市'],['NA'],[],[],[],[],[],[],[],163.68846004765427,0.9675656855936999,115.93750995711727,36.4050480546305
