,index,id,NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMPLR,CHECKER,END_DATE,BEG_CHG_TY,END_CHG_TY,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,Maximum Error Distance,Certainty,X,Y,error_distance,closeness,target_toponym
55,55,55,Lan Zhou,岚州,嵐州,111.693512,38.390973,今山西岚县北岚城镇,Zhou,州,3.0,623,4.0,741,4.0,94214,POINT,94214,FROM_AC,王尚义王杰,,,,更名,更名,['今山西岚县北岚城镇'],,"[['山西', '城'], ['山西', '岚']]","[{'county': 140302}, {'county': 141127}]",County,['Multiple Matches'],modern,POINT (112.57779227614061 38.09901931505159),['山西省'],"['吕梁市', '阳泉市']","['城区', '岚县']",58.64728761852597,0.9883792384317,112.5777922761406,38.09901931505159,83.91876828657264,0.0,岚州
56,56,56,Loufan Jun,楼烦郡,樓煩郡,111.693512,38.390973,今山西岚县北岚城镇,Jun,郡,3.0,742,4.0,757,4.0,94217,POINT,94217,FROM_AC,王尚义王杰,,,,更名,更名,['今山西岚县北岚城镇'],,"[['山西', '城'], ['山西', '岚']]","[{'county': 140302}, {'county': 141127}]",County,['Multiple Matches'],modern,POINT (112.57779227614061 38.09901931505159),['山西省'],"['吕梁市', '阳泉市']","['城区', '岚县']",58.64728761852597,0.9883792384317,112.5777922761406,38.09901931505159,83.91876828657264,0.0,楼烦郡
57,57,57,Lan Zhou,岚州,嵐州,111.693512,38.390973,今山西岚县北岚城镇,Zhou,州,3.0,758,4.0,1264,4.0,0,POINT,210035,FROM_AC,王尚义王杰,,,,更名,撤销,['今山西岚县北岚城镇'],,"[['山西', '城'], ['山西', '岚']]","[{'county': 140302}, {'county': 141127}]",County,['Multiple Matches'],modern,POINT (112.57779227614061 38.09901931505159),['山西省'],"['吕梁市', '阳泉市']","['城区', '岚县']",58.64728761852597,0.9883792384317,112.5777922761406,38.09901931505159,83.91876828657264,0.0,岚州
58,58,58,Tai Zhou,太州,太州,112.553063,37.425509,今山西太谷县城,Zhou,州,3.0,620,4.0,622,4.0,94188,POINT,94188,FROM_AC,王尚义王杰,,,,新建,撤销,['今山西太谷县城'],,"[['山西', '太谷']]",[{'county': 140703}],County,[],modern,POINT (112.74150321662418 37.385539221840425),['山西省'],['晋中市'],['太谷区'],49.40418891331157,0.990210727159776,112.74150321662418,37.385539221840425,17.263555637434614,0.7277855784469287,太州
59,59,59,Ze Zhou,帻州,帻州,112.447477,37.342403,今山西祁县团柏村,Zhou,州,3.0,1216,4.0,1233,4.0,0,POINT,210036,FROM_FD,王尚义王杰,,,,新建,撤销,['今山西祁县团柏村'],,"[['山西', '祁']]",[{'county': 140727}],County,[],modern,POINT (112.46115180583715 37.29864308675271),['山西省'],['晋中市'],['祁县'],47.73548333958662,0.990541375522,112.46115180583716,37.29864308675271,5.0056034593213425,0.973113220901936,帻州
60,60,60,Yanmen Jun,雁门郡,雁門郡,112.303273,39.952487,今山西右玉县西南古城村,Jun,郡,3.0,-221,4.0,13,4.0,0,POINT,210037,FROM_FD,王尚义王杰,,,,新建,更名,['今山西右玉县西南古城村'],,"[['山西', '右玉']]",[{'county': 140623}],County,[],modern,POINT (112.35193010554804 39.98751638519048),['山西省'],['朔州市'],['右玉县'],65.02937461682531,0.9871146494911544,112.35193010554804,39.98751638519048,5.692726745213064,0.9812101966297324,雁门郡
61,61,61,Tiandi Jun,填狄郡,填狄郡,112.303273,39.952487,今山西右玉县西南古城村,Jun,郡,3.0,14,4.0,22,4.0,0,POINT,210038,FROM_FD,王尚义王杰,,,,更名,更名,['今山西右玉县西南古城村'],,"[['山西', '右玉']]",[{'county': 140623}],County,[],modern,POINT (112.35193010554804 39.98751638519048),['山西省'],['朔州市'],['右玉县'],65.02937461682531,0.9871146494911544,112.35193010554804,39.98751638519048,5.692726745213064,0.9812101966297324,填狄郡
62,62,62,Yanmen Jun,雁门郡,雁門郡,112.303273,39.952487,今山西右玉县西南古城村,Jun,郡,3.0,23,4.0,51,4.0,0,POINT,210039,FROM_FD,王尚义王杰,,,,更名,治所迁移,['今山西右玉县西南古城村'],,"[['山西', '右玉']]",[{'county': 140623}],County,[],modern,POINT (112.35193010554804 39.98751638519048),['山西省'],['朔州市'],['右玉县'],65.02937461682531,0.9871146494911544,112.35193010554804,39.98751638519048,5.692726745213064,0.9812101966297324,雁门郡
63,63,63,Yanmen Jun,雁门郡,雁門郡,112.727599,39.242339,今山西朔州市朔城区夏关城,Jun,郡,3.0,52,4.0,212,4.0,0,POINT,210040,FROM_FD,王尚义王杰,,,,治所迁移,撤销,['今山西朔州市朔城区夏关城'],,"[['山西', '朔州', '朔城']]",[{'county': 140602}],County,[],modern,POINT (112.4703838681372 39.252653779339155),['山西省'],['朔州市'],['朔城区'],66.99097382619293,0.9867259652462342,112.4703838681372,39.25265377933916,22.2332921598792,0.7519677904560693,雁门郡
64,64,64,Yanmen Jun,雁门郡,雁門郡,112.890993,39.034349,今山西代县古城村,Jun,郡,3.0,221,4.0,515,4.0,0,POINT,210041,FROM_FD,王尚义王杰,,,,新建,治所迁移,['今山西代县古城村'],,"[['山西', '城'], ['山西', '代'], ['山西', '古']]","[{'county': 140302}, {'county': 140923}, {'county': 141025}]",County,['Multiple Matches'],modern,POINT (112.86588874657457 37.750318673712734),['山西省'],"['忻州市', '临汾市', '阳泉市']","['城区', '古县', '代县']",60.874139405403085,0.9879379952862104,112.86588874657456,37.750318673712734,142.54927605866965,0.0,雁门郡
65,65,65,Yanmen Jun,雁门郡,雁門郡,112.94936,39.060431,今山西代县县城,Jun,郡,3.0,516,4.0,583,4.0,0,POINT,210042,FROM_AC,王尚义王杰,,,,治所迁移,撤销,['今山西代县县城'],,"[['山西', '城'], ['山西', '代']]","[{'county': 140302}, {'county': 140923}]",County,['Multiple Matches'],modern,POINT (113.29807901210557 38.47162355495854),['山西省'],"['忻州市', '阳泉市']","['城区', '代县']",56.7794679432,0.9887493405793172,113.29807901210556,38.47162355495854,72.04851155232699,0.0,雁门郡
66,66,66,Si Zhou,肆州,肆州,112.72437,38.39705,今山西忻州市忻府区解原乡佐城村,Zhou,州,3.0,446,4.0,499,4.0,0,POINT,210043,FROM_FD,王尚义王杰,,,,新建,治所迁移,['今山西忻州市忻府区解原乡佐城村'],,"[['山西', '忻州', '忻府']]",[{'county': 140902}],County,[],modern,POINT (112.60043598670555 38.45191106047507),['山西省'],['忻州市'],['忻府区'],61.06113048369781,0.9879009436368588,112.60043598670556,38.45191106047507,12.418130479290582,0.9013724255647436,肆州
67,67,67,Si Zhou,肆州,肆州,112.731508,38.398588,今山西忻州市区,Zhou,州,3.0,500,4.0,578,4.0,0,POINT,210044,FROM_AC,王尚义王杰,,,,治所迁移,治所迁移,['今山西忻州市区'],,"[['山西', '忻州']]",[{'prefecture': 1409}],Prefecture,[],modern,POINT (112.3849056392616 38.90332705460911),['山西省'],['忻州市'],['NA'],269.7483049990004,0.9465502862427992,112.3849056392616,38.90332705460911,63.63756550370627,0.8688471306278422,肆州
68,68,68,Si Zhou,肆州,肆州,112.94936,39.060431,今山西代县县城,Zhou,州,3.0,579,4.0,584,4.0,112914,POINT,212618,FROM_AC,王尚义王杰,,,,治所迁移,更名,['今山西代县县城'],,"[['山西', '城'], ['山西', '代']]","[{'county': 140302}, {'county': 140923}]",County,['Multiple Matches'],modern,POINT (113.29807901210557 38.47162355495854),['山西省'],"['忻州市', '阳泉市']","['城区', '代县']",56.7794679432,0.9887493405793172,113.29807901210556,38.47162355495854,72.04851155232699,0.0,肆州
69,69,69,Dai Zhou,代州,代州,112.94936,39.060431,今山西代县县城,Zhou,州,3.0,585,4.0,606,4.0,110146,POINT,212419,FROM_AC,王尚义王杰,,,,更名,更名,['今山西代县县城'],,"[['山西', '城'], ['山西', '代']]","[{'county': 140302}, {'county': 140923}]",County,['Multiple Matches'],modern,POINT (113.29807901210557 38.47162355495854),['山西省'],"['忻州市', '阳泉市']","['城区', '代县']",56.7794679432,0.9887493405793172,113.29807901210556,38.47162355495854,72.04851155232699,0.0,代州
70,70,70,Yanmen Jun,雁门郡,雁門郡,112.94936,39.060431,今山西代县县城,Jun,郡,3.0,607,4.0,617,4.0,110218,POINT,212428,FROM_AC,王尚义王杰,,,,更名,更名,['今山西代县县城'],,"[['山西', '城'], ['山西', '代']]","[{'county': 140302}, {'county': 140923}]",County,['Multiple Matches'],modern,POINT (113.29807901210557 38.47162355495854),['山西省'],"['忻州市', '阳泉市']","['城区', '代县']",56.7794679432,0.9887493405793172,113.29807901210556,38.47162355495854,72.04851155232699,0.0,雁门郡
71,71,71,Dai Zhou,代州,代州,112.94936,39.060431,今山西代县县城,Zhou,州,3.0,618,4.0,741,4.0,0,POINT,210045,FROM_AC,王尚义王杰,,,,更名,更名,['今山西代县县城'],,"[['山西', '城'], ['山西', '代']]","[{'county': 140302}, {'county': 140923}]",County,['Multiple Matches'],modern,POINT (113.29807901210557 38.47162355495854),['山西省'],"['忻州市', '阳泉市']","['城区', '代县']",56.7794679432,0.9887493405793172,113.29807901210556,38.47162355495854,72.04851155232699,0.0,代州
72,72,72,Yanmen Jun,雁门郡,雁門郡,112.94936,39.060431,今山西代县县城,Jun,郡,3.0,742,4.0,757,4.0,0,POINT,210046,FROM_AC,王尚义王杰,,,,更名,更名,['今山西代县县城'],,"[['山西', '城'], ['山西', '代']]","[{'county': 140302}, {'county': 140923}]",County,['Multiple Matches'],modern,POINT (113.29807901210557 38.47162355495854),['山西省'],"['忻州市', '阳泉市']","['城区', '代县']",56.7794679432,0.9887493405793172,113.29807901210556,38.47162355495854,72.04851155232699,0.0,雁门郡
73,73,73,Dai Zhou,代州,代州,112.94936,39.060431,今山西代县县城,Zhou,州,3.0,758,4.0,1217,4.0,0,POINT,210047,FROM_AC,王尚义王杰,,,,更名,撤销,['今山西代县县城'],,"[['山西', '城'], ['山西', '代']]","[{'county': 140302}, {'county': 140923}]",County,['Multiple Matches'],modern,POINT (113.29807901210557 38.47162355495854),['山西省'],"['忻州市', '阳泉市']","['城区', '代县']",56.7794679432,0.9887493405793172,113.29807901210556,38.47162355495854,72.04851155232699,0.0,代州
74,74,74,Dai Zhou,代州,代州,112.94936,39.060431,今山西代县县城,Zhilizhou,直隶州,3.0,1724,4.0,1911,6.0,94024,POINT,94024,FROM_AC,王尚义王杰,,,,新建,数据下限,['今山西代县县城'],,"[['山西', '城'], ['山西', '代']]","[{'county': 140302}, {'county': 140923}]",County,['Multiple Matches'],modern,POINT (113.29807901210557 38.47162355495854),['山西省'],"['忻州市', '阳泉市']","['城区', '代县']",56.7794679432,0.9887493405793172,113.29807901210556,38.47162355495854,72.04851155232699,0.0,代州
75,75,75,Yongding Jun,永定郡,永定郡,112.751829,38.883356,今山西原平市崞阳镇,Jun,郡,3.0,543,4.0,555,4.0,0,POINT,210048,FROM_AC,王尚义王杰,,,,新建,撤销,['今山西原平市崞阳镇'],,"[['山西', '原平']]",[{'county': 140981}],County,[],modern,POINT (112.65494563759256 38.879199839647214),['山西省'],['忻州市'],['原平市'],74.62962574067276,0.9852123922199963,112.65494563759256,38.879199839647214,8.419315965036281,0.9689243638166303,永定郡
76,76,76,Wu Zhou,武州,武州,113.293979,39.193193,今山西繁峙县城东,Zhou,州,3.0,543,4.0,555,4.0,0,POINT,210049,FROM_FD,王尚义王杰,,,,新建,更名,['今山西繁峙县城东'],东,"[['山西', '繁峙']]",[{'county': 140924}],County,[],modern,POINT (113.77818448347215 39.22994579747694),['山西省'],['忻州市'],['繁峙县'],75.29204305943448,0.985081136470027,113.77818448347216,39.22994579747694,42.01830723901451,0.409287409902392,武州
77,77,77,Beiling Zhou,北灵州,北靈州,113.293979,39.193193,今山西繁峙县城东,Zhou,州,3.0,556,4.0,579,4.0,0,POINT,210050,FROM_FD,王尚义王杰,,,,更名,撤销,['今山西繁峙县城东'],东,"[['山西', '繁峙']]",[{'county': 140924}],County,[],modern,POINT (113.77818448347215 39.22994579747694),['山西省'],['忻州市'],['繁峙县'],75.29204305943448,0.985081136470027,113.77818448347216,39.22994579747694,42.01830723901451,0.409287409902392,北灵州
78,78,78,Kuo Zhou,廓州,廓州,112.751829,38.883356,今山西原平市崞阳镇,Zhou,州,3.0,543,4.0,555,4.0,115511,POINT,212204,FROM_AC,王尚义王杰,,,,新建,更名,['今山西原平市崞阳镇'],,"[['山西', '原平']]",[{'county': 140981}],County,[],modern,POINT (112.65494563759256 38.879199839647214),['山西省'],['忻州市'],['原平市'],74.62962574067276,0.9852123922199963,112.65494563759256,38.879199839647214,8.419315965036281,0.9689243638166303,廓州
79,79,79,Beixian Zhou,北显州,北顯州,112.751829,38.883356,今山西原平市崞阳镇,Zhou,州,3.0,556,4.0,579,4.0,0,POINT,210051,FROM_AC,王尚义王杰,,,,更名,撤销,['今山西原平市崞阳镇'],,"[['山西', '原平']]",[{'county': 140981}],County,[],modern,POINT (112.65494563759256 38.879199839647214),['山西省'],['忻州市'],['原平市'],74.62962574067276,0.9852123922199963,112.65494563759256,38.879199839647214,8.419315965036281,0.9689243638166303,北显州
80,80,80,Guang'an Jun,广安郡,廣安郡,112.751829,38.883356,今山西原平市崞阳镇,Jun,郡,3.0,543,4.0,555,4.0,0,POINT,210052,FROM_AC,王尚义王杰,,,,新建,撤销,['今山西原平市崞阳镇'],,"[['山西', '原平']]",[{'county': 140981}],County,[],modern,POINT (112.65494563759256 38.879199839647214),['山西省'],['忻州市'],['原平市'],74.62962574067276,0.9852123922199963,112.65494563759256,38.879199839647214,8.419315965036281,0.9689243638166303,广安郡
81,81,81,Jian'an Jun,建安郡,建安郡,112.751829,38.883356,今山西原平市崞阳镇,Jun,郡,3.0,543,4.0,555,4.0,0,POINT,210053,FROM_AC,王尚义王杰,,,,新建,撤销,['今山西原平市崞阳镇'],,"[['山西', '原平']]",[{'county': 140981}],County,[],modern,POINT (112.65494563759256 38.879199839647214),['山西省'],['忻州市'],['原平市'],74.62962574067276,0.9852123922199963,112.65494563759256,38.879199839647214,8.419315965036281,0.9689243638166303,建安郡
82,82,82,Qi Jun,齐郡,齊郡,113.293979,39.193193,今山西繁峙县城东,Jun,郡,3.0,543,4.0,555,4.0,0,POINT,210054,FROM_FD,王尚义王杰,,,,新建,撤销,['今山西繁峙县城东'],东,"[['山西', '繁峙']]",[{'county': 140924}],County,[],modern,POINT (113.77818448347215 39.22994579747694),['山西省'],['忻州市'],['繁峙县'],75.29204305943448,0.985081136470027,113.77818448347216,39.22994579747694,42.01830723901451,0.409287409902392,齐郡
83,83,83,Tujing Jun,吐京郡,吐京郡,113.293979,39.193193,今山西繁峙县城东,Jun,郡,3.0,550,4.0,555,4.0,0,POINT,210055,FROM_FD,王尚义王杰,,,,新建,撤销,['今山西繁峙县城东'],东,"[['山西', '繁峙']]",[{'county': 140924}],County,[],modern,POINT (113.77818448347215 39.22994579747694),['山西省'],['忻州市'],['繁峙县'],75.29204305943448,0.985081136470027,113.77818448347216,39.22994579747694,42.01830723901451,0.409287409902392,吐京郡
84,84,84,Xin'an Jun,新安郡,新安郡,113.293979,39.193193,今山西繁峙县城东,Jun,郡,3.0,543,4.0,555,4.0,0,POINT,210056,FROM_FD,王尚义王杰,,,,新建,撤销,['今山西繁峙县城东'],东,"[['山西', '繁峙']]",[{'county': 140924}],County,[],modern,POINT (113.77818448347215 39.22994579747694),['山西省'],['忻州市'],['繁峙县'],75.29204305943448,0.985081136470027,113.77818448347216,39.22994579747694,42.01830723901451,0.409287409902392,新安郡
85,85,85,Fucheng Jun,敷城郡,敷城郡,112.226532,38.934885,今山西宁武县苗庄古城,Jun,郡,3.0,424,4.0,445,4.0,0,POINT,210057,FROM_FD,王尚义王杰,,,,新建,撤销,['今山西宁武县苗庄古城'],,"[['山西', '宁武']]",[{'county': 140925}],County,[],modern,POINT (112.12513308705194 38.83422876132204),['山西省'],['忻州市'],['宁武县'],87.09258688469659,0.9827428986462828,112.12513308705194,38.83422876132204,14.222109719337611,0.9356335780894601,敷城郡
86,86,86,Loufang Jun,楼烦郡,樓煩郡,112.101291,38.642092,今山西宁武县宁化村,Jun,郡,3.0,608,4.0,616,4.0,94200,POINT,94200,FROM_AC,王尚义王杰,,,,新建,撤销,['今山西宁武县宁化村'],,"[['山西', '宁武']]",[{'county': 140925}],County,[],modern,POINT (112.12513308705194 38.83422876132204),['山西省'],['忻州市'],['宁武县'],87.09258688469659,0.9827428986462828,112.12513308705194,38.83422876132204,21.42969182726726,0.8579063401635116,楼烦郡
87,87,87,Ninghua Jun,宁化军,寧化軍,112.101291,38.642092,今山西宁武县宁化村,Jun,军,3.0,980,4.0,1181,4.0,0,POINT,210058,FROM_AC,王尚义王杰,,,,新建,更名,['今山西宁武县宁化村'],,"[['山西', '宁武']]",[{'county': 140925}],County,[],modern,POINT (112.12513308705194 38.83422876132204),['山西省'],['忻州市'],['宁武县'],87.09258688469659,0.9827428986462828,112.12513308705194,38.83422876132204,21.42969182726726,0.8579063401635116,宁化军
88,88,88,Ninghua Zhou,宁化州,寧化州,112.101291,38.642092,今山西宁武县宁化村,Zhou,州,3.0,1182,4.0,1217,4.0,0,POINT,210059,FROM_AC,王尚义王杰,,,,更名,撤销,['今山西宁武县宁化村'],,"[['山西', '宁武']]",[{'county': 140925}],County,[],modern,POINT (112.12513308705194 38.83422876132204),['山西省'],['忻州市'],['宁武县'],87.09258688469659,0.9827428986462828,112.12513308705194,38.83422876132204,21.42969182726726,0.8579063401635116,宁化州
89,89,89,Ningwu Fu,宁武府,寧武府,112.305088,39.007087,今山西宁武县县城,Fu,府,3.0,1725,4.0,1911,6.0,94025,POINT,94025,FROM_AC,王尚义王杰,,,,新建,数据下限,['今山西宁武县县城'],,"[['山西', '宁武']]",[{'county': 140925}],County,[],modern,POINT (112.12513308705194 38.83422876132204),['山西省'],['忻州市'],['宁武县'],87.09258688469659,0.9827428986462828,112.12513308705194,38.83422876132204,24.734549557925092,0.8138421020038638,宁武府
90,90,90,Wu Zhou,武州,武州,111.790457,39.029229,今山西五寨县小河头镇大武州村,Zhou,州,3.0,1040,4.0,1287,4.0,0,POINT,210060,FROM_FD,王尚义王杰,,,,新建,撤销,['今山西五寨县小河头镇大武州村'],,"[['山西', '五寨']]",[{'county': 140928}],County,[],modern,POINT (111.7214451247248 38.988887196718935),['山西省'],['忻州市'],['五寨县'],60.18903873512826,0.9880737456655172,111.7214451247248,38.988887196718935,7.469134091588733,0.9624821547286126,武州
91,91,91,Beihe Zhou,北和州,北和州,111.05261,38.147042,今山西临县北故县村,Zhou,州,3.0,620,4.0,628,4.0,94206,POINT,94206,FROM_FD,王尚义袁钰,,,,新建,撤销,['今山西临县北故县村'],,"[['山西', '临']]",[{'county': 141124}],County,[],modern,POINT (110.89039167391589 37.92722830246119),['山西省'],['吕梁市'],['临县'],77.15658677845248,0.9847116834420658,110.89039167391589,37.92722830246119,28.250620394998926,0.7041143705131213,北和州
