,index,id,toponym,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,LEV1,LEV2,LEV3,LEV4,LEV5,BEG,END,Maximum Error Distance,Certainty,X,Y,closeness,target_toponym
362,362,180.0,雍丘,河南省杞县,['河南省杞县'],,"[['杞县', '河南']]",[{'LEV1': 'hvd_580'}],['县'],[],historic,POINT (114.77448 34.55351),['河南省'],['开封市'],['杞县'],['杞县'],['开封府'],['河南'],[],[],[1820],[1820],3.0460778658587784,0.9993964299793732,114.77448,34.55351,0.9840983838806082,雍丘
363,363,180.0,山阳,河南省焦作市东北,['河南省焦作市东北'],东北,"[['河南', '焦作']]",[{'prefecture': 4108}],Prefecture,[],modern,POINT (113.32227126353712 35.30517401911678),['河南省'],['焦作市'],['NA'],[],[],[],[],[],[],[],101.32328123719898,0.9799231347196464,113.32227126353712,35.30517401911678,0.9999999999999973,山阳
364,364,181.0,修武,河南省获嘉县,['河南省获嘉县'],,"[['河南', '获嘉']]",[{'county': 410724}],County,[],modern,POINT (113.63134816943477 35.19593376370737),['河南省'],['新乡市'],['获嘉县'],[],[],[],[],[],[],[],34.20392909358148,0.9932226072025538,113.63134816943476,35.19593376370737,0.9999999999999833,﻿修武
365,365,182.0,共城,河南辉县,['河南辉县'],,"[['辉县', '河南']]",[{'LEV1': 'hvd_533'}],['县'],[],historic,POINT (113.79414 35.45868),['河南省'],['新乡市'],['辉县市'],['辉县'],['卫辉府'],['河南'],[],[],[1820],[1820],0.0011094899814819,0.9999997801583148,113.79414,35.45868,0.0,
367,367,183.0,宅阳县,河南荥阳东,['河南荥阳东'],东,"[['河南', '荥阳']]",[{'county': 410182}],County,[],modern,POINT (113.39968027785254 34.80274196294287),['河南省'],['郑州市'],['荥阳市'],[],[],[],[],[],[],[],45.427602023806365,0.990998674394423,113.39968027785254,34.80274196294287,0.9999999999999949,﻿宅阳
368,368,184.0,垠,河南许昌、鄢陵,['河南许昌、鄢陵'],,"[['河南', '许昌', '鄢陵']]",[{'county': 411024}],County,[],modern,POINT (114.17751412411593 34.01837218896118),['河南省'],['许昌市'],['鄢陵县'],[],[],[],[],[],[],[],52.127018826082406,0.9896712076271224,114.17751412411592,34.01837218896118,0.0,
369,369,184.0,梧,河南许昌、鄢陵,['河南许昌、鄢陵'],,"[['河南', '许昌', '鄢陵']]",[{'county': 411024}],County,[],modern,POINT (114.17751412411593 34.01837218896118),['河南省'],['许昌市'],['鄢陵县'],[],[],[],[],[],[],[],52.127018826082406,0.9896712076271224,114.17751412411592,34.01837218896118,0.9999999999999956,梧；郚
370,370,186.0,涑[睘阝],山西西南的涑水边上的一个县,['山西西南的涑水边上的一个县'],,"[['山西'], ['南'], ['西']]","[{'province': 14}, {'county': 370202}, {'county': 530829}]",County,['Multiple Matches'],modern,POINT (110.72768699267468 32.1091796403756),"['云南省', '山西省', '山东省']","['青岛市', 'NA', '普洱市']","['市南区', 'NA', '西盟佤族自治县']",[],[],[],[],[],[],[],758.2426072106181,0.8497567934149899,110.72768699267468,32.1091796403756,0.0621331067008295,﻿涑[睘阝]
371,371,186.0,安成,魏国,['魏国'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],[],[],[],[],[],[],[],44.368725312304846,0.9912084872313716,114.9310194064138,36.2500108803376,0.0,
372,372,186.0,焦,魏国,['魏国'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],[],[],[],[],[],[],[],44.368725312304846,0.9912084872313716,114.9310194064138,36.2500108803376,0.0,
373,373,186.0,禾,魏县,['魏县'],,[['魏县']],[{'LEV1': 'hvd_44796'}],['县'],[],historic,POINT (114.92826 36.35758),['河北省'],['邯郸市'],['魏县'],['魏县'],['大名府'],['明'],[],[],[1370],[1757],3.644338448681455,0.9992778866695118,114.92826,36.35758,0.0,
374,374,186.0,垂,魏县,['魏县'],,[['魏县']],[{'LEV1': 'hvd_44796'}],['县'],[],historic,POINT (114.92826 36.35758),['河北省'],['邯郸市'],['魏县'],['魏县'],['大名府'],['明'],[],[],[1370],[1757],3.644338448681455,0.9992778866695118,114.92826,36.35758,0.0,
375,375,186.0,言阳,魏县,['魏县'],,[['魏县']],[{'LEV1': 'hvd_44796'}],['县'],[],historic,POINT (114.92826 36.35758),['河北省'],['邯郸市'],['魏县'],['魏县'],['大名府'],['明'],[],[],[1370],[1757],3.644338448681455,0.9992778866695118,114.92826,36.35758,0.0,
376,376,186.0,陕,魏县,['魏县'],,[['魏县']],[{'LEV1': 'hvd_44796'}],['县'],[],historic,POINT (114.92826 36.35758),['河北省'],['邯郸市'],['魏县'],['魏县'],['大名府'],['明'],[],[],[1370],[1757],3.644338448681455,0.9992778866695118,114.92826,36.35758,0.0,
377,377,186.0,阴安,魏县,['魏县'],,[['魏县']],[{'LEV1': 'hvd_44796'}],['县'],[],historic,POINT (114.92826 36.35758),['河北省'],['邯郸市'],['魏县'],['魏县'],['大名府'],['明'],[],[],[1370],[1757],3.644338448681455,0.9992778866695118,114.92826,36.35758,0.0,
378,378,186.0,合(沇),魏县,['魏县'],,[['魏县']],[{'LEV1': 'hvd_44796'}],['县'],[],historic,POINT (114.92826 36.35758),['河北省'],['邯郸市'],['魏县'],['魏县'],['大名府'],['明'],[],[],[1370],[1757],3.644338448681455,0.9992778866695118,114.92826,36.35758,0.0,
379,379,186.0,襄垣,魏县,['魏县'],,[['魏县']],[{'LEV1': 'hvd_44796'}],['县'],[],historic,POINT (114.92826 36.35758),['河北省'],['邯郸市'],['魏县'],['魏县'],['大名府'],['明'],[],[],[1370],[1757],3.644338448681455,0.9992778866695118,114.92826,36.35758,0.0,
380,380,186.0,奇氏,魏县,['魏县'],,[['魏县']],[{'LEV1': 'hvd_44796'}],['县'],[],historic,POINT (114.92826 36.35758),['河北省'],['邯郸市'],['魏县'],['魏县'],['大名府'],['明'],[],[],[1370],[1757],3.644338448681455,0.9992778866695118,114.92826,36.35758,0.0,
381,381,186.0,成阳,魏县,['魏县'],,[['魏县']],[{'LEV1': 'hvd_44796'}],['县'],[],historic,POINT (114.92826 36.35758),['河北省'],['邯郸市'],['魏县'],['魏县'],['大名府'],['明'],[],[],[1370],[1757],3.644338448681455,0.9992778866695118,114.92826,36.35758,0.0,
382,382,186.0,虚阳,魏县,['魏县'],,[['魏县']],[{'LEV1': 'hvd_44796'}],['县'],[],historic,POINT (114.92826 36.35758),['河北省'],['邯郸市'],['魏县'],['魏县'],['大名府'],['明'],[],[],[1370],[1757],3.644338448681455,0.9992778866695118,114.92826,36.35758,0.0,
383,383,186.0,土匀(土军),魏县,['魏县'],,[['魏县']],[{'LEV1': 'hvd_44796'}],['县'],[],historic,POINT (114.92826 36.35758),['河北省'],['邯郸市'],['魏县'],['魏县'],['大名府'],['明'],[],[],[1370],[1757],3.644338448681455,0.9992778866695118,114.92826,36.35758,0.0,
384,384,186.0,遽郡,三晋地区,['三晋地区'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145592,37.99490758059366,0.0,
385,385,187.0,上谷,河北省怀来县东南,['河北省怀来县东南'],东南,"[['河北', '怀来']]",[{'county': 130730}],County,[],modern,POINT (115.77200785501473 40.23234942571935),['河北省'],['张家口市'],['怀来县'],[],[],[],[],[],[],[],61.43451424594982,0.9878269589079685,115.77200785501472,40.23234942571935,0.0,
386,386,187.0,渔阳,北京市密云县西南,['北京市密云县西南'],西南,"[['北京', '密云']]",[{'county': 110118}],County,[],modern,POINT (116.86363974872192 40.35196484413998),['北京市'],['北京市辖区'],['密云区'],[],[],[],[],[],[],[],77.1266316149114,0.9847176189563476,116.86363974872192,40.35196484413998,0.9999999999999928,渔阳
387,387,187.0,右北平,天津市蓟县,['天津市蓟县'],,"[['天津', '蓟']]",[{'county': 120119}],County,[],modern,POINT (117.49261585476611 39.9984463212956),['天津市'],['天津市辖区'],['蓟州区'],[],[],[],[],[],[],[],57.548937820458576,0.9885968727271676,117.49261585476611,39.9984463212956,0.0,
388,388,187.0,辽西,辽宁省义县西,['辽宁省义县西'],西,"[['辽宁', '义']]",[{'county': 210727}],County,[],modern,POINT (121.14163596973492 41.57433157873268),['辽宁省'],['锦州市'],['义县'],[],[],[],[],[],[],[],86.78088543810611,0.9828046612330692,121.14163596973492,41.57433157873268,0.0,
389,389,188.0,令支县,今河北省迁安县西,['今河北省迁安县西'],西,"[['河北', '迁安']]",[{'county': 130283}],County,[],modern,POINT (118.59179770813469 40.03581773318275),['河北省'],['唐山市'],['迁安市'],[],[],[],[],[],[],[],52.28807218949136,0.9896392954481976,118.59179770813468,40.03581773318275,0.9999999999999994,﻿令支
391,391,189.0,襄平,今辽宁省辽阳市,['今辽宁省辽阳市'],,"[['辽宁', '辽阳']]",[{'prefecture': 2110}],Prefecture,[],modern,POINT (123.39738618214825 41.169579119757856),['辽宁省'],['辽阳市'],['NA'],[],[],[],[],[],[],[],98.46942599773416,0.9804886164773704,123.39738618214824,41.169579119757856,0.0,﻿襄平
392,392,190.0,昌城,昌城（今河北固安县南）,['昌城（今河北固安县南）'],,"[['河北', '固安']]",[{'county': 131022}],County,[],modern,POINT (116.29239729706394 39.36307163833256),['河北省'],['廊坊市'],['固安县'],[],[],[],[],[],[],[],47.16281424204228,0.99065484796566,116.29239729706394,39.36307163833256,0.0,
393,393,190.0,涿,涿州,['涿州'],,[['涿州']],[{'county': 130681}],County,[],modern,POINT (115.96450473952339 39.48642971288701),['河北省'],['保定市'],['涿州市'],[],[],[],[],[],[],[],41.235636012909175,0.991829298273091,115.9645047395234,39.48642971288701,0.0,
397,397,191.0,邓,湖北省襄樊市西北,['湖北省襄樊市西北'],西北,[['湖北']],[{'province': 42}],Province,[],modern,POINT (110.92700497356418 32.15883161637984),['湖北省'],['NA'],['NA'],[],[],[],[],[],[],[],750.73917366521,0.8512435733790001,110.92700497356418,32.15883161637984,0.0,﻿邓
398,398,192.0,湖阳,今河南省唐河县西南,['今河南省唐河县西南'],西南,"[['河南', '唐河']]",[{'county': 411328}],County,[],modern,POINT (112.69460497288287 32.48221219542366),['河南省'],['南阳市'],['唐河县'],[],[],[],[],[],[],[],79.25960938735419,0.9842949766291308,112.69460497288289,32.48221219542366,0.9999999999999973,﻿湖阳
399,399,193.0,竟陵,湖北省潜江市西北,['湖北省潜江市西北'],西北,"[['湖北', '潜江']]",[{'county': 429005}],County,[],modern,POINT (112.66363494817152 30.471164239803215),['湖北省'],['省直辖县级行政单位'],['潜江市'],[],[],[],[],[],[],[],63.57980173651369,0.9874018774517644,112.66363494817152,30.471164239803212,0.9999999999999869,﻿竟陵
400,400,194.0,苦,河南省鹿邑县东,['河南省鹿邑县东'],东,"[['河南', '鹿邑']]",[{'county': 411628}],County,[],modern,POINT (115.47993533666437 33.906247185226704),['河南省'],['周口市'],['鹿邑县'],[],[],[],[],[],[],[],60.25245178122582,0.9880611805850348,115.47993533666435,33.906247185226704,0.999999999999992,﻿苦
401,401,195.0,期思,河南省淮滨县东南期思乡,['河南省淮滨县东南期思乡'],,"[['河南', '淮滨']]",[{'county': 411527}],County,[],modern,POINT (115.31412286503618 32.46081562194832),['河南省'],['信阳市'],['淮滨县'],[],[],[],[],[],[],[],55.69217627928692,0.9889647837429248,115.31412286503618,32.46081562194832,0.9999999999999913,﻿期思
402,402,196.0,寝县,安徽省临泉县,['安徽省临泉县'],,"[['安徽', '临泉']]",[{'county': 341221}],County,[],modern,POINT (115.32828737405632 32.85900566936147),['安徽省'],['阜阳市'],['临泉县'],[],[],[],[],[],[],[],71.345042247318,0.9858632213235644,115.32828737405632,32.85900566936147,0.9999999999999971,寝
403,403,197.0,鄀,湖北省宜城市东南,['湖北省宜城市东南'],东南,"[['湖北', '宜城']]",[{'county': 420684}],County,[],modern,POINT (112.54929721526733 31.592039069509852),['湖北省'],['襄阳市'],['宜城市'],[],[],[],[],[],[],[],77.6579610638108,0.9846123378241656,112.54929721526732,31.59203906950985,0.9999999999999991,﻿鄀
404,404,198.0,宛,河南省南阳市,['河南省南阳市'],,"[['河南', '南阳']]",[{'prefecture': 4113}],Prefecture,[],modern,POINT (112.18605667760141 33.06080863027986),['河南省'],['南阳市'],['NA'],[],[],[],[],[],[],[],281.5621607697731,0.9442094107021022,112.1860566776014,33.06080863027986,0.9999999999999999,申；宛
405,405,198.0,申县,河南省南阳市,['河南省南阳市'],,"[['河南', '南阳']]",[{'prefecture': 4113}],Prefecture,[],modern,POINT (112.18605667760141 33.06080863027986),['河南省'],['南阳市'],['NA'],[],[],[],[],[],[],[],281.5621607697731,0.9442094107021022,112.1860566776014,33.06080863027986,0.9999999999999999,申；宛
406,406,198.0,汉中,陕西省汉中市,['陕西省汉中市'],,"[['陕西', '汉中']]",[{'prefecture': 6107}],Prefecture,[],modern,POINT (107.02313109729458 33.01812403770947),['陕西省'],['汉中市'],['NA'],[],[],[],[],[],[],[],262.943312937908,0.947898672390348,107.02313109729458,33.01812403770947,0.0,
407,407,198.0,重丘,陕西省汉中市,['陕西省汉中市'],,"[['陕西', '汉中']]",[{'prefecture': 6107}],Prefecture,[],modern,POINT (107.02313109729458 33.01812403770947),['陕西省'],['汉中市'],['NA'],[],[],[],[],[],[],[],262.943312937908,0.947898672390348,107.02313109729458,33.01812403770947,0.0,
408,408,198.0,郢,湖北省荆州市,['湖北省荆州市'],,"[['湖北', '荆州']]",[{'prefecture': 4210}],Prefecture,[],modern,POINT (112.64273643525132 30.059156941032178),['湖北省'],['荆州市'],['NA'],[],[],[],[],[],[],[],273.3601951915704,0.9458346024244486,112.64273643525132,30.059156941032175,0.0,
409,409,199.0,楚县,河南省西峡县,['河南省西峡县'],,"[['河南', '西峡']]",[{'county': 411323}],County,[],modern,POINT (111.33477339151108 33.463616943856806),['河南省'],['南阳市'],['西峡县'],[],[],[],[],[],[],[],87.43215001714287,0.9826756153607332,111.33477339151108,33.463616943856806,0.0,
410,410,200.0,叶县,今河南省叶县南,['今河南省叶县南'],南,"[['叶县', '河南']]",[{'LEV1': 'hvd_598'}],['县'],[],historic,POINT (113.34553 33.6233),['河南省'],['平顶山市'],['叶县'],['叶县'],['南阳府'],['河南'],[],[],[1820],[1820],4.515929743701452,0.9991051838040304,113.34553,33.6233,0.7183189632417666,﻿叶
411,411,201.0,阴县,今湖北省老河口市北,['今湖北省老河口市北'],北,"[['湖北', '老河口']]",[{'county': 420682}],County,[],modern,POINT (111.67881903115388 32.57905262069674),['湖北省'],['襄阳市'],['老河口市'],[],[],[],[],[],[],[],51.66357793365909,0.989763036871586,111.67881903115388,32.57905262069674,0.999999999999992,﻿阴
412,412,202.0,息县,河南省息县西南,['河南省息县西南'],西南,"[['息县', '河南']]",[{'LEV1': 'hvd_617'}],['县'],[],historic,POINT (114.72909 32.34243),['河南省'],['信阳市'],['息县'],['息县'],['光州'],['河南'],[],[],[1820],[1820],3.9742886596587694,0.9992125081518194,114.72909,32.34243,0.9568576323084672,﻿息
413,413,203.0,武城,今河南省信阳市东北,['今河南省信阳市东北'],东北,"[['河南', '信阳']]",[{'prefecture': 4115}],Prefecture,[],modern,POINT (115.3846284156569 32.34860379712833),['河南省'],['信阳市'],['NA'],[],[],[],[],[],[],[],217.99362149396168,0.9568053016318638,115.3846284156569,32.34860379712833,0.9999999999999999,﻿武城
414,414,204.0,上庸,湖北省竹山县西南,['湖北省竹山县西南'],西南,"[['湖北', '竹山']]",[{'county': 420323}],County,[],modern,POINT (110.02016358021368 32.23409831660457),['湖北省'],['十堰市'],['竹山县'],[],[],[],[],[],[],[],125.85399421180506,0.975062456960216,110.02016358021368,32.23409831660457,0.9999999999999994,﻿上庸
415,415,205.0,随国,湖北省随州市,['湖北省随州市'],,"[['湖北', '随州']]",[{'prefecture': 4213}],Prefecture,[],modern,POINT (113.40714536481974 31.893582994913427),['湖北省'],['随州市'],['NA'],[],[],[],[],[],[],[],138.2134945216437,0.9726134638006654,113.40714536481974,31.893582994913427,0.9999999999999986,﻿随
416,416,206.0,鄢,湖北省宜城县东南楚王城,['湖北省宜城县东南楚王城'],,"[['湖北', '宜城']]",[{'county': 420684}],County,[],modern,POINT (112.40848498654628 31.67562340909594),['湖北省'],['襄阳市'],['宜城市'],[],[],[],[],[],[],[],77.6579610638108,0.9846123378241656,112.40848498654628,31.67562340909594,0.9999999999999993,鄢
417,417,206.0,郢,湖北省宜城县,['湖北省宜城县'],,"[['湖北', '宜城']]",[{'county': 420684}],County,[],modern,POINT (112.40848498654628 31.67562340909594),['湖北省'],['襄阳市'],['宜城市'],[],[],[],[],[],[],[],77.6579610638108,0.9846123378241656,112.40848498654628,31.67562340909594,0.0,
418,418,206.0,鄢子国,县西南九里,['县西南九里'],,[['九里']],[{'LEV1': 'hvd_154059'}],['村镇'],[],historic,POINT (107.06186 25.46711),"['云南省', '山东省']","['青岛市', '普洱市']","['市南区', '西盟佤族自治县']",['九里'],['南丹土州'],['庆远府'],['广西'],[],[1911],[1911],3.5872022559078824,0.9992892080127505,107.06186,25.46711,0.0,鄢
419,419,207.0,陈县,今河南省淮阳县,['今河南省淮阳县'],,"[['河南', '淮阳']]",[{'county': 411603}],County,[],modern,POINT (114.83825605453461 33.678069228952864),['河南省'],['周口市'],['淮阳区'],[],[],[],[],[],[],[],64.09541647393486,0.9872997101364804,114.8382560545346,33.678069228952864,0.9999999999999893,﻿陈
421,421,207.0,陈,楚顷襄王东徒治于陈县,['楚顷襄王东徒治于陈县'],,[['陈县']],[{'LEV1': 'hvd_82001'}],['县'],[],historic,POINT (114.88245 33.73398),[],[],[],['陈县'],['楚国'],[],[],[],[-479],[13],7.377639193787281,0.998538145761052,114.88245,33.73398,0.9671867461885326,﻿陈
422,422,208.0,沈国,河南省平舆县北,['河南省平舆县北'],北,"[['河南', '平舆']]",[{'county': 411723}],County,[],modern,POINT (114.6141132524672 33.090581254088775),['河南省'],['驻马店市'],['平舆县'],[],[],[],[],[],[],[],50.68834719294588,0.9899562755424964,114.6141132524672,33.090581254088775,0.0,
423,423,208.0,平县,河南省平舆县,['河南省平舆县'],,"[['河南', '平舆']]",[{'county': 411723}],County,[],modern,POINT (114.62813044872894 32.94796881069685),['河南省'],['驻马店市'],['平舆县'],[],[],[],[],[],[],[],50.68834719294588,0.9899562755424964,114.62813044872894,32.94796881069685,0.777000656482622,﻿平舆
424,424,209.0,莒,山东省莒县,['山东省莒县'],,"[['山东', '莒']]",[{'county': 371122}],County,[],modern,POINT (118.94914208359154 35.702241869277174),['山东省'],['日照市'],['莒县'],[],[],[],[],[],[],[],79.00482759761026,0.9843454607785398,118.94914208359154,35.702241869277174,0.9999999999999991,莒
425,425,209.0,计斤,山东省胶州市西南,['山东省胶州市西南'],西南,"[['山东', '胶州']]",[{'county': 370281}],County,[],modern,POINT (119.82850693451326 36.11687700930031),['山东省'],['青岛市'],['胶州市'],[],[],[],[],[],[],[],65.01276047904902,0.9871179415263296,119.82850693451326,36.11687700930031,0.0,
426,426,210.0,鲁阳公,河南省鲁山县,['河南省鲁山县'],,"[['河南', '鲁山']]",[{'county': 410423}],County,[],modern,POINT (112.66968658592764 33.77054235455924),['河南省'],['平顶山市'],['鲁山县'],[],[],[],[],[],[],[],91.6839266446544,0.9818331402107936,112.66968658592764,33.77054235455924,0.0,
427,427,211.0,临沅县,湖南省常德市西,['湖南省常德市西'],西,"[['湖南', '常德']]",[{'prefecture': 4307}],Prefecture,[],modern,POINT (111.37972299663335 29.266696335577038),['湖南省'],['常德市'],['NA'],[],[],[],[],[],[],[],227.71869396218517,0.9548783114337364,111.37972299663336,29.26669633557704,1.0,﻿临沅
428,428,212.0,广陵,今江苏省扬州市西北,['今江苏省扬州市西北'],西北,"[['江苏', '扬州']]",[{'prefecture': 3210}],Prefecture,[],modern,POINT (119.41161384179128 33.09173205664527),['江苏省'],['扬州市'],['NA'],[],[],[],[],[],[],[],136.45269763463168,0.9729623597449631,119.41161384179128,33.09173205664527,0.999999999999998,﻿广陵
429,429,213.0,居巢,安徽省六安县东北,['安徽省六安县东北'],东北,"[['安徽', '六安']]",[{'prefecture': 3415}],Prefecture,[],modern,POINT (116.38500765126264 32.11546780411756),['安徽省'],['六安市'],['NA'],[],[],[],[],[],[],[],187.43994125182329,0.9628594099725164,116.38500765126264,32.11546780411756,0.9999999999999984,﻿居巢
430,430,214.0,吴国都城,江苏省苏州市,['江苏省苏州市'],,"[['江苏', '苏州']]",[{'prefecture': 3205}],Prefecture,[],modern,POINT (120.70793150044615 31.401362843263264),['江苏省'],['苏州市'],['NA'],[],[],[],[],[],[],[],139.52345345223057,0.9723538998717138,120.70793150044616,31.401362843263264,0.0,
431,431,215.0,蔡国,河南省上蔡县城关一带,['河南省上蔡县城关一带'],,"[['河南', '上蔡']]",[{'county': 411722}],County,[],modern,POINT (114.43138227105428 33.31576190188675),['河南省'],['驻马店市'],['上蔡县'],[],[],[],[],[],[],[],59.46750170343979,0.9882167157865313,114.43138227105428,33.31576190188675,0.9999999999999949,﻿上蔡
432,432,215.0,新蔡,河南省新蔡县,['河南省新蔡县'],,"[['河南', '新蔡']]",[{'county': 411729}],County,[],modern,POINT (114.93192773327081 32.800446441694675),['河南省'],['驻马店市'],['新蔡县'],[],[],[],[],[],[],[],53.79125465482472,0.9893414449297402,114.9319277332708,32.800446441694675,0.0,
433,433,215.0,州来,安徽省凤台县,['安徽省凤台县'],,"[['安徽', '凤台']]",[{'county': 340421}],County,[],modern,POINT (116.58463247421815 32.77307801044718),['安徽省'],['淮南市'],['凤台县'],[],[],[],[],[],[],[],55.82160224992787,0.9889391384248438,116.58463247421815,32.77307801044718,0.0,
434,434,215.0,上蔡,楚县,['楚县'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403,0.9999997803378922,112.19077,30.35045,0.0,﻿上蔡
435,435,217.0,钟离,安徽省凤阳县东北临淮关,['安徽省凤阳县东北临淮关'],,"[['安徽', '凤阳']]",[{'county': 341126}],County,[],modern,POINT (117.61672510764127 32.84248527073355),['安徽省'],['滁州市'],['凤阳县'],[],[],[],[],[],[],[],78.72892723219927,0.984400129502248,117.61672510764129,32.84248527073355,0.9999999999999998,﻿钟离
436,436,218.0,朱方,江苏省镇江市东丹徒镇,['江苏省镇江市东丹徒镇'],,"[['江苏', '镇江', '丹徒']]",[{'county': 321112}],County,[],modern,POINT (119.41384689493543 32.04274323946893),['江苏省'],['镇江市'],['丹徒区'],[],[],[],[],[],[],[],46.859567957671125,0.9907149351906664,119.41384689493545,32.04274323946893,0.9999999999999998,﻿朱方
437,437,220.0,襄城县,河南省襄城县,['河南省襄城县'],,"[['河南', '襄城']]",[{'county': 411025}],County,[],modern,POINT (113.56201351843009 33.8560914989737),['河南省'],['许昌市'],['襄城县'],[],[],[],[],[],[],[],44.64150679413128,0.9911544365038908,113.56201351843008,33.8560914989737,0.9999999999999964,﻿襄城
438,438,223.0,兰陵,山东省苍山县西南,['山东省苍山县西南'],西南,"[['山东', '苍山']]",[{'county': 371324}],County,[],modern,POINT (117.91594666820498 34.760535810746845),['山东省'],['临沂市'],['兰陵县'],[],[],[],[],[],[],[],58.59692928051611,0.9883892167659548,117.91594666820498,34.760535810746845,0.9999999999999939,﻿兰陵
439,439,224.0,寿春,安徽省寿县,['安徽省寿县'],,"[['安徽', '寿']]",[{'county': 340422}],County,[],modern,POINT (116.78281303829905 32.288368620639915),['安徽省'],['淮南市'],['寿县'],[],[],[],[],[],[],[],83.85817003144743,0.983383787399887,116.78281303829904,32.288368620639915,0.9999999999999954,寿春
440,440,225.0,秦县,甘肃省天水市,['甘肃省天水市'],,"[['甘肃', '天水']]",[{'prefecture': 6205}],Prefecture,[],modern,POINT (105.5352232950286 34.619472378442836),['甘肃省'],['天水市'],['NA'],[],[],[],[],[],[],[],201.4318231166158,0.960086965932134,105.5352232950286,34.61947237844284,0.0,
441,441,225.0,上邽,甘肃省天水市,['甘肃省天水市'],,"[['甘肃', '天水']]",[{'prefecture': 6205}],Prefecture,[],modern,POINT (105.5352232950286 34.619472378442836),['甘肃省'],['天水市'],['NA'],[],[],[],[],[],[],[],201.4318231166158,0.960086965932134,105.5352232950286,34.61947237844284,1.0,﻿上邽
442,442,225.5,秦县,甘肃省甘谷县东,['甘肃省甘谷县东'],东,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.38786041632565 34.8033147929916),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.38786041632564,34.8033147929916,0.0,
443,443,226.0,邽,陕西省渭南市北,['陕西省渭南市北'],北,"[['陕西', '渭南']]",[{'prefecture': 6105}],Prefecture,[],modern,POINT (110.00115251300494 35.400639776140196),['陕西省'],['渭南市'],['NA'],[],[],[],[],[],[],[],197.4939403291829,0.9608672440799372,110.00115251300494,35.4006397761402,0.9999999999999999,下邽
444,444,227.0,秦县,陕西省西安市南,['陕西省西安市南'],南,"[['陕西', '西安']]",[{'prefecture': 6101}],Prefecture,[],modern,POINT (108.37655211009269 33.90806790964804),['陕西省'],['西安市'],['NA'],[],[],[],[],[],[],[],202.7964889995957,0.9598165620057044,108.37655211009267,33.90806790964804,0.0,
445,445,227.0,杜县,陕西省西安市南,['陕西省西安市南'],南,"[['陕西', '西安']]",[{'prefecture': 6101}],Prefecture,[],modern,POINT (108.37655211009269 33.90806790964804),['陕西省'],['西安市'],['NA'],[],[],[],[],[],[],[],202.7964889995957,0.9598165620057044,108.37655211009267,33.90806790964804,0.0,杜
446,446,228.0,秦县,陕西省华县,['陕西省华县'],,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.79253308275264 34.415757407111215),['陕西省'],['渭南市'],['华州区'],[],[],[],[],[],[],[],51.39288001389804,0.9898166747482948,109.79253308275264,34.415757407111215,0.0,
447,447,229.0,小虢,今陕西省宝鸡县西,['今陕西省宝鸡县西'],西,"[['陕西', '宝鸡']]",[{'prefecture': 6103}],Prefecture,[],modern,POINT (106.94613373891386 34.33615837434442),['陕西省'],['宝鸡市'],['NA'],[],[],[],[],[],[],[],192.54875534926427,0.961847115748284,106.94613373891386,34.33615837434442,0.0,
448,448,231.0,大荔,陕西省大荔县东,['陕西省大荔县东'],东,"[['陕西', '大荔']]",[{'county': 610523}],County,[],modern,POINT (110.13906473332085 34.831089168560425),['陕西省'],['渭南市'],['大荔县'],[],[],[],[],[],[],[],67.21920569703477,0.986680741873406,110.13906473332084,34.831089168560425,0.0,
449,449,231.0,临晋,陕西省大荔县,['陕西省大荔县'],,"[['陕西', '大荔']]",[{'county': 610523}],County,[],modern,POINT (110.01210300467098 34.82411115789529),['陕西省'],['渭南市'],['大荔县'],[],[],[],[],[],[],[],67.21920569703477,0.986680741873406,110.01210300467098,34.82411115789529,0.9278176835188758,﻿临晋
450,450,233.0,频阳县,今陕西省富平县东北,['今陕西省富平县东北'],东北,"[['陕西', '富平']]",[{'county': 610528}],County,[],modern,POINT (109.33494986510146 35.00258894572769),['陕西省'],['渭南市'],['富平县'],[],[],[],[],[],[],[],52.34314143168331,0.9896283836642216,109.33494986510146,35.00258894572769,0.9999999999999907,﻿频阳
451,451,234.0,雍城,陕西省凤翔县西南,['陕西省凤翔县西南'],西南,"[['陕西', '凤翔']]",[{'county': 610322}],County,[],modern,POINT (107.3134763512032 34.527650557895754),['陕西省'],['宝鸡市'],['凤翔县'],[],[],[],[],[],[],[],48.04201719141218,0.9904806368766284,107.3134763512032,34.527650557895754,0.0,
