c_addr_id,c_addr_cbd,c_name,c_name_chn,c_admin_type,c_firstyear,c_lastyear,x_coord,y_coord,belongs1_ID,belongs1_Name,belongs2_ID,belongs2_Name,belongs3_ID,belongs3_Name,belongs4_ID,belongs4_Name,belongs5_ID,belongs5_Name
17108,,Linqu,臨朐,Xian,1235,1367,118.54163,36.510247,17105,益都路,16777,中書省,16776,元朝,,,,
17230,,Jian Zhou,堅州,Zhou,1235,1367,113.285347,39.17687988,17191,冀寧路,16777,中書省,16776,元朝,,,,
16786,,Chaocheng,朝城,Xian,1235,1367,115.578598,36.055676,16784,濮州,16777,中書省,16776,元朝,,,,
17580,,Shanyang,山陽,Xian,1280,1367,119.141106,33.502789,17579,淮安路,17362,河南行中書省,16776,元朝,,,,
16790,,Fan Xian,范縣,Xian,1235,1367,115.6297226,35.93528748,16784,濮州,16777,中書省,16776,元朝,,,,
16789,,Guancheng,觀城,Xian,1235,1367,115.376282,35.944084,16784,濮州,16777,中書省,16776,元朝,,,,
17199,,Shouyang,壽陽,Xian,1235,1367,113.1687088,37.8867836,17191,冀寧路,16777,中書省,16776,元朝,,,,
16788,,Linqing,臨清,Xian,1235,1367,115.696384,36.828105,16784,濮州,16777,中書省,16776,元朝,,,,
16794,,Wucheng,武城,Xian,1235,1367,115.886307,37.14809,16791,高唐州,16777,中書省,16776,元朝,,,,
16818,,Yongqing,永清,Xian,1235,1367,116.490608,39.32571,16814,大都路,16777,中書省,16776,元朝,,,,
16785,,Juancheng,甄城,Xian,1235,1367,115.56439,35.58325,16784,濮州,16777,中書省,16776,元朝,,,,
17427,,Gaoyou,高郵,Xian,1280,1367,119.437332,32.79071,17426,高郵府,17362,河南行中書省,16776,元朝,,,,
17397,,Xi Zhou,息州,Zhou,1235,1367,114.7290878,32.34243012,17386,汝寧府,17362,河南行中書省,16776,元朝,,,,
17415,,Su Zhou,宿州,Zhou,1235,1367,116.9713974,33.64236832,17407,歸德府,17362,河南行中書省,16776,元朝,,,,
17451,,Yanling,鄢陵,Xian,1235,1367,114.195343,34.107433,17446,汴梁路,17362,河南行中書省,16776,元朝,,,,
17495,,Gong Xian,鞏縣,Xian,1235,1367,113.051003,34.785107,17490,河南府路,17362,河南行中書省,16776,元朝,,,,
17462,,Weichuan,洧川,Xian,1235,1367,113.850494,34.229904,17446,汴梁路,17362,河南行中書省,16776,元朝,,,,
17456,,Qi Xian,杞縣,Xian,1235,1367,114.774483,34.553513,17446,汴梁路,17362,河南行中書省,16776,元朝,,,,
17564,,Zhen Zhou,真州,Zhou,1280,1367,119.1776276,32.26754379,17561,揚州路,17362,河南行中書省,16776,元朝,,,,
17458,,Lanyang,蘭陽,Xian,1235,1367,114.859356,34.92438,17446,汴梁路,17362,河南行中書省,16776,元朝,,,,
17390,,Queshan,確山,Xian,1235,1367,114.019905,32.807674,17386,汝寧府,17362,河南行中書省,16776,元朝,,,,
17389,,Xiping,西平,Xian,1235,1367,113.95687,33.384105,17386,汝寧府,17362,河南行中書省,16776,元朝,,,,
17511,,Jun Zhou,均州,Zhou,1280,1367,111.1655731,32.66815186,17504,襄陽路,17362,河南行中書省,16776,元朝,,,,
17391,,Suiping,遂平,Xian,1235,1367,113.989113,33.147839,17386,汝寧府,17362,河南行中書省,16776,元朝,,,,
17388,,Shangcai,上蔡,Xian,1235,1367,114.226669,33.264837,17386,汝寧府,17362,河南行中書省,16776,元朝,,,,
17411,,Ningling,寧陵,Xian,1235,1367,115.315368,34.445976,17407,歸德府,17362,河南行中書省,16776,元朝,,,,
16821,,Zhuo Zhou,涿州,Zhou,1235,1367,115.9681473,39.48722076,16814,大都路,16777,中書省,16776,元朝,,,,
17457,,Yanjin,延津,Xian,1235,1367,114.194687,35.142761,17446,汴梁路,17362,河南行中書省,16776,元朝,,,,
17612,,Yidu,宜都,Xian,1280,1367,111.457916,30.392385,17610,峽州路,17362,河南行中書省,16776,元朝,,,,
17410,,Xiayi,下邑,Xian,1235,1367,116.121414,34.237991,17407,歸德府,17362,河南行中書省,16776,元朝,,,,
17429,,Xinghua,興化,Xian,1280,1367,119.835282,32.934967,17426,高郵府,17362,河南行中書省,16776,元朝,,,,
17584,,Qinghe,清河,Xian,1280,1367,119.063903,33.586671,17579,淮安路,17362,河南行中書省,16776,元朝,,,,
17582,,Yancheng,鹽城,Xian,1280,1367,120.13372,33.385162,17579,淮安路,17362,河南行中書省,16776,元朝,,,,
17581,,Shanyang,山陽,Xian,1280,1367,119.141106,33.502789,17579,淮安路,17362,河南行中書省,16776,元朝,,,,
17571,,Tai Zhou,泰州,Zhou,1280,1367,119.9112396,32.4958725,17561,揚州路,17362,河南行中書省,16776,元朝,,,,
17400,,Guang Zhou,光州,Zhou,1280,1367,115.0445786,32.13030243,17386,汝寧府,17362,河南行中書省,16776,元朝,,,,
17594,,Si Zhou,泗州,Zhou,1280,1367,118.4681168,33.02340317,17579,淮安路,17362,河南行中書省,16776,元朝,,,,
17187,,Dongsheng Zhou,東勝州,Zhou,1235,1367,110.0006332,39.81627655,17167,大同路,16777,中書省,16776,元朝,,,,
17607,,Zhijiang,枝江,Xian,1280,1367,111.50119,30.295969,17602,中興路,17362,河南行中書省,16776,元朝,,,,
17609,,Jianli,監利,Xian,1280,1367,112.900253,29.815758,17602,中興路,17362,河南行中書省,16776,元朝,,,,
17605,,Shishou,石首,Xian,1280,1367,112.406464,29.72431,17602,中興路,17362,河南行中書省,16776,元朝,,,,
17604,,Gong'an,公安,Xian,1280,1367,112.226486,30.057533,17602,中興路,17362,河南行中書省,16776,元朝,,,,
17585,,Huai'an Lu Coastal Waters,淮安路海岸海水,Haianhaishui,1280,1367,119.1411057,33.50278854,17579,淮安路,17362,河南行中書省,16776,元朝,,,,
17392,,Ying Zhou,穎州,Zhou,1235,1367,115.809,32.90306,17386,汝寧府,17362,河南行中書省,16776,元朝,,,,
17428,,Gaoyou,高郵,Xian,1280,1367,119.437332,32.79071,17426,高郵府,17362,河南行中書省,16776,元朝,,,,
17614,,Yuan'an,遠安,Xian,1280,1367,111.607788,31.120785,17610,峽州路,17362,河南行中書省,16776,元朝,,,,
18779,,Jianghua,江華,Xian,1280,1367,111.675882,25.113683,18776,道州路,18607,湖廣行中書省,16776,元朝,,,,
18381,,Xuancheng,宣城,Xian,1280,1367,118.7425,30.946941,18380,寧國路,18233,江浙行中書省,16776,元朝,,,,
18794,,Guanyang,灌陽,Xian,1280,1367,111.144691,25.488653,18792,全州路,18607,湖廣行中書省,16776,元朝,,,,
18777,,Yingdao,營道,Xian,1280,1367,111.590881,25.531357,18776,道州路,18607,湖廣行中書省,16776,元朝,,,,
18796,,Shaoyang,邵陽,Xian,1280,1367,111.474937,27.249315,18795,寶慶路,18607,湖廣行中書省,16776,元朝,,,,
18799,,Wugang,武岡,Xian,1280,1367,110.622291,26.730705,18798,武岡路,18607,湖廣行中書省,16776,元朝,,,,
18800,,Suining,綏寧,Xian,1280,1367,110.026772,26.491054,18798,武岡路,18607,湖廣行中書省,16776,元朝,,,,
18789,,Xingning,興寧,Xian,1280,1367,113.400673,25.969877,18785,彬州路,18607,湖廣行中書省,16776,元朝,,,,
18367,,Xianju,仙居,Xian,1280,1367,120.73346,28.852207,18365,台州路,18233,江浙行中書省,16776,元朝,,,,
18790,,Guiyang,桂陽,Xian,1280,1367,113.679718,25.55172,18785,彬州路,18607,湖廣行中書省,16776,元朝,,,,
18390,,Qimen,祁門,Xian,1280,1367,117.706978,29.854147,18387,徽州路,18233,江浙行中書省,16776,元朝,,,,
18389,,Xiuning,休寧,Xian,1280,1367,118.1757736,29.78119087,18387,徽州路,18233,江浙行中書省,16776,元朝,,,,
18391,,Yi Xian,黟縣,Xian,1280,1367,117.930214,29.933117,18387,徽州路,18233,江浙行中書省,16776,元朝,,,,
18385,,Jingde,旌德,Xian,1280,1367,118.538772,30.291025,18380,寧國路,18233,江浙行中書省,16776,元朝,,,,
18384,,Ningguo,寧國,Xian,1280,1367,118.977539,30.619968,18380,寧國路,18233,江浙行中書省,16776,元朝,,,,
18339,,Jinhua,金華,Xian,1280,1367,119.649918,29.104712,18338,婺州路,18233,江浙行中書省,16776,元朝,,,,
18791,,Guidong,桂東,Xian,1280,1367,113.914322,25.991592,18785,彬州路,18607,湖廣行中書省,16776,元朝,,,,
18797,,Xinhua,新化,Xian,1280,1367,111.294724,27.748905,18795,寶慶路,18607,湖廣行中書省,16776,元朝,,,,
18335,,Jiangshan,江山,Xian,1280,1367,118.615936,28.735312,18332,衢州路,18233,江浙行中書省,16776,元朝,,,,
18758,,Liling Zhou,醴陵州,Zhou,1329,1367,113.4941025,27.66851807,18752,天臨路,18607,湖廣行中書省,16776,元朝,,,,
18787,,Yizhang,宜章,Xian,1280,1367,112.942116,25.401428,18785,彬州路,18607,湖廣行中書省,16776,元朝,,,,
18453,,Pucheng,浦城,Xian,1280,1367,118.536255,27.924686,18450,建寧路,18233,江浙行中書省,16776,元朝,,,,
18715,,Baling,巴陵,Xian,1280,1367,113.097656,29.37126,18714,岳州路,18607,湖廣行中書省,16776,元朝,,,,
18716,,Linxiang,臨湘,Xian,1280,1367,113.292869,29.588139,18714,岳州路,18607,湖廣行中書省,16776,元朝,,,,
18783,,Dong'an,東安,Xian,1280,1367,111.222092,26.332001,18781,永州路,18607,湖廣行中書省,16776,元朝,,,,
18711,,Chongyang,崇陽,Xian,1280,1367,114.043838,29.548801,18706,武昌路,18607,湖廣行中書省,16776,元朝,,,,
18393,,Wuyuan Zhou,婺源州,Zhou,1280,1367,117.8445892,29.24472809,18387,徽州路,18233,江浙行中書省,16776,元朝,,,,
18750,,Huitong,會同,Xian,1280,1367,109.713547,26.861492,18748,靖州路,18607,湖廣行中書省,16776,元朝,,,,
18782,,Lingling,零陵,Xian,1280,1367,111.612564,26.210339,18781,永州路,18607,湖廣行中書省,16776,元朝,,,,
18802,,Pingyang,平陽,Xian,1280,1367,112.725929,25.74197,18801,桂陽路,18607,湖廣行中書省,16776,元朝,,,,
18786,,Chenyang,郴陽,Xian,1280,1367,113.025139,25.802719,18785,彬州路,18607,湖廣行中書省,16776,元朝,,,,
18766,,Xiangtan Zhou,湘潭州,Zhou,1329,1367,112.9112625,27.87269783,18752,天臨路,18607,湖廣行中書省,16776,元朝,,,,
18788,,Yongxing,永興,Xian,1280,1367,113.114944,26.133934,18785,彬州路,18607,湖廣行中書省,16776,元朝,,,,
18717,,Huarong,華容,Xian,1280,1367,112.559288,29.518757,18714,岳州路,18607,湖廣行中書省,16776,元朝,,,,
18359,,Yongjia,永嘉,Xian,1280,1367,120.653221,28.018291,18358,溫州路,18233,江浙行中書省,16776,元朝,,,,
18382,,Nanling,南陵,Xian,1280,1367,118.332405,30.924437,18380,寧國路,18233,江浙行中書省,16776,元朝,,,,
18354,,Yuyao Zhou,餘姚州,Zhou,1280,1367,121.1527634,30.04906654,18347,紹興路,18233,江浙行中書省,16776,元朝,,,,
18353,,Xinchang,新昌,Xian,1280,1367,120.902107,29.494654,18347,紹興路,18233,江浙行中書省,16776,元朝,,,,
18352,,Sheng Xian,嵊縣,Xian,1280,1367,120.815277,29.58749,18347,紹興路,18233,江浙行中書省,16776,元朝,,,,
18392,,Jixi,績溪,Xian,1280,1367,118.5841065,30.07777214,18387,徽州路,18233,江浙行中書省,16776,元朝,,,,
18360,,Leqing,樂清,Xian,1280,1367,120.957687,28.130676,18358,溫州路,18233,江浙行中書省,16776,元朝,,,,
18350,,Shangyu,上虞,Xian,1280,1367,120.973587,29.952654,18347,紹興路,18233,江浙行中書省,16776,元朝,,,,
18348,,Shanyin,山陰,Xian,1280,1367,120.578262,30.004515,18347,紹興路,18233,江浙行中書省,16776,元朝,,,,
18361,,Rui'an Zhou,瑞安州,Zhou,1280,1367,120.6306915,27.79051209,18358,溫州路,18233,江浙行中書省,16776,元朝,,,,
18341,,Yiwu,義烏,Xian,1280,1367,120.071625,29.300087,18338,婺州路,18233,江浙行中書省,16776,元朝,,,,
18368,,Ninghai,寧海,Xian,1280,1367,121.425552,29.283617,18365,台州路,18233,江浙行中書省,16776,元朝,,,,
18342,,Yongkang,永康,Xian,1280,1367,120.025253,28.897268,18338,婺州路,18233,江浙行中書省,16776,元朝,,,,
18343,,Wuyi,武義,Xian,1280,1367,119.802269,28.895449,18338,婺州路,18233,江浙行中書省,16776,元朝,,,,
18340,,Dongyang,東陽,Xian,1280,1367,120.227981,29.260567,18338,婺州路,18233,江浙行中書省,16776,元朝,,,,
18344,,Pujiang,浦江,Xian,1280,1367,119.883675,29.458708,18338,婺州路,18233,江浙行中書省,16776,元朝,,,,
18287,,Jiaxing Lushisi,嘉興錄事司,Lushisi,1280,1367,120.7532044,30.76746941,18286,嘉興路,18233,江浙行中書省,16776,元朝,,,,
18370,,Huangyan Zhou,黃巖州,Zhou,1280,1367,121.2583542,28.64261246,18365,台州路,18233,江浙行中書省,16776,元朝,,,,
18377,,Qingtian,青田,Xian,1280,1367,120.288155,28.143875,18372,處州路,18233,江浙行中書省,16776,元朝,,,,
18379,,Qingyuan,慶元,Xian,1280,1367,119.051315,27.614202,18372,處州路,18233,江浙行中書省,16776,元朝,,,,
18376,,Suichang,遂昌,Xian,1280,1367,119.263466,28.587894,18372,處州路,18233,江浙行中書省,16776,元朝,,,,
18375,,Songyang,松陽,Xian,1280,1367,119.485344,28.450748,18372,處州路,18233,江浙行中書省,16776,元朝,,,,
18378,,Jinyun,縉雲,Xian,1280,1367,120.058441,28.648392,18372,處州路,18233,江浙行中書省,16776,元朝,,,,
18374,,Longquan,龍泉,Xian,1280,1367,119.12091,28.082565,18372,處州路,18233,江浙行中書省,16776,元朝,,,,
18356,,Zhuji Zhou,諸暨州,Zhou,1280,1367,120.2276611,29.71313667,18347,紹興路,18233,江浙行中書省,16776,元朝,,,,
18333,,Xi'an,西安,Xian,1280,1367,118.867645,28.956821,18332,衢州路,18233,江浙行中書省,16776,元朝,,,,
18775,,Ling Xian,酃縣,Xian,1280,1367,113.766647,26.49686,18772,衡州路,18607,湖廣行中書省,16776,元朝,,,,
18345,,Lanxi Zhou,蘭溪州,Zhou,1280,1367,119.4788513,29.20445252,18338,婺州路,18233,江浙行中書省,16776,元朝,,,,
18713,,Wuchang,武昌,Xian,1280,1367,114.879906,30.402718,18706,武昌路,18607,湖廣行中書省,16776,元朝,,,,
18369,,Tiantai,天台,Xian,1280,1367,121.026558,29.138258,18365,台州路,18233,江浙行中書省,16776,元朝,,,,
18349,,Kuaiji,會稽,Xian,1280,1367,120.578262,30.004515,18347,紹興路,18233,江浙行中書省,16776,元朝,,,,
18624,,Beiliu,北流,Xian,1280,1367,110.347519,22.714184,18622,容州,18607,湖廣行中書省,16776,元朝,,,,
18363,,Pingyang Zhou,平陽州,Zhou,1280,1367,120.5564423,27.67571831,18358,溫州路,18233,江浙行中書省,16776,元朝,,,,
18366,,Linhai,臨海,Xian,1280,1367,121.120598,28.843132,18365,台州路,18233,江浙行中書省,16776,元朝,,,,
18484,,Qingliu,清流,Xian,1280,1367,116.81414,26.163521,18481,汀州路,18233,江浙行中書省,16776,元朝,,,,
18778,,Ningyuan,寧遠,Xian,1280,1367,111.938683,25.598452,18776,道州路,18607,湖廣行中書省,16776,元朝,,,,
18397,,Dexing,德興,Xian,1280,1367,117.580116,28.953411,18395,饒州路,18233,江浙行中書省,16776,元朝,,,,
18490,,Zhangpu,漳浦,Xian,1280,1367,117.610733,24.117096,18488,漳州路,18233,江浙行中書省,16776,元朝,,,,
211086,,Yong'an,永安,xian,1280,1367,117.361435,25.965034,18475,延平路,18233,江浙行中書省,16776,元朝,,,,
18492,,Changtai,長泰,Xian,1280,1367,117.750549,24.62048,18488,漳州路,18233,江浙行中書省,16776,元朝,,,,
18493,,Nanjing,南靖,Xian,1280,1367,117.505692,24.572994,18488,漳州路,18233,江浙行中書省,16776,元朝,,,,
18469,,Xinghua,興化,Xian,1280,1367,118.806289,25.620206,18466,興化路,18233,江浙行中書省,16776,元朝,,,,
18482,,Changting,長汀,Xian,1280,1367,116.349541,25.833382,18481,汀州路,18233,江浙行中書省,16776,元朝,,,,
18495,,Nanchang,南昌,Xian,1284,1367,115.89772,28.674896,18494,龍興路,18233,江浙行中書省,16776,元朝,,,,
18486,,Shanghang,上杭,Xian,1280,1367,116.417839,25.053339,18481,汀州路,18233,江浙行中書省,16776,元朝,,,,
18487,,Wuping,武平,Xian,1280,1367,116.090599,25.091484,18481,汀州路,18233,江浙行中書省,16776,元朝,,,,
18496,,Xinjian,新建,Xian,1284,1367,115.89772,28.674896,18494,龍興路,18233,江浙行中書省,16776,元朝,,,,
18454,,Jianyang,建陽,Xian,1280,1367,118.10537,27.33988,18450,建寧路,18233,江浙行中書省,16776,元朝,,,,
18373,,Lishui,麗水,Xian,1280,1367,119.913009,28.448732,18372,處州路,18233,江浙行中書省,16776,元朝,,,,
18476,,Nanping,南平,Xian,1280,1367,118.169182,26.642174,18475,延平路,18233,江浙行中書省,16776,元朝,,,,
18485,,Liancheng,蓮城,Xian,1280,1367,116.745735,25.708454,18481,汀州路,18233,江浙行中書省,16776,元朝,,,,
18314,,Danyang,丹陽,Xian,1280,1367,119.569855,31.995802,18311,鎮江路,18233,江浙行中書省,16776,元朝,,,,
18281,,Anji,安吉,Xian,1280,1367,119.693134,30.707222,18278,湖州路,18233,江浙行中書省,16776,元朝,,,,
16793,,Xiajin,夏津,Xian,1235,1367,116.001677,36.949275,16791,高唐州,16777,中書省,16776,元朝,,,,
17327,,Fushu,富庶,Xian,1235,1367,119.8746,41.3809,17324,大寧路,17309,遼陽行中書省,16776,元朝,,,,
18280,,Gui'an,歸安,Xian,1280,1367,120.099312,30.864964,18278,湖州路,18233,江浙行中書省,16776,元朝,,,,
211145,,Yanguan zhou,鹽官州,Zhou,1295,1328,120.537499,30.40628,18267,杭州路,18233,江浙行中書省,16776,元朝,,,,
18459,,Jinjiang,晉江,Xian,1280,1367,118.589905,24.909641,18458,泉州路,18233,江浙行中書省,16776,元朝,,,,
18500,,Wuning,武寧,Xian,1284,1367,115.099584,29.277487,18494,龍興路,18233,江浙行中書省,16776,元朝,,,,
18480,,Jiangle,將樂,Xian,1280,1367,117.455017,26.720821,18475,延平路,18233,江浙行中書省,16776,元朝,,,,
18478,,Sha Xian,沙縣,Xian,1280,1367,117.781792,26.39761,18475,延平路,18233,江浙行中書省,16776,元朝,,,,
200010,,fengcheng,豐城,xian,1284,1286,115.785782,28.197754,18494,龍興路,18233,江浙行中書省,16776,元朝,,,,
18501,,Fu Zhou,富州,Zhou,1284,1367,115.7857819,28.19775391,18494,龍興路,18233,江浙行中書省,16776,元朝,,,,
18503,,Ning Zhou,寧州,Zhou,1284,1367,114.5596,29.03871,18494,龍興路,18233,江浙行中書省,16776,元朝,,,,
18499,,Jing'an,靖安,Xian,1284,1367,115.356644,28.861025,18494,龍興路,18233,江浙行中書省,16776,元朝,,,,
18497,,Jinxian,進賢,Xian,1284,1367,116.259071,28.364485,18494,龍興路,18233,江浙行中書省,16776,元朝,,,,
18498,,Fengxin,奉新,Xian,1284,1367,115.377151,28.70723,18494,龍興路,18233,江浙行中書省,16776,元朝,,,,
18308,,Yixing Zhou,宜興州,Zhou,1280,1367,119.8143845,31.36363792,18304,常州路,18233,江浙行中書省,16776,元朝,,,,
18804,,Lanshan,藍山,Xian,1280,1367,112.177765,25.372412,18801,桂陽路,18607,湖廣行中書省,16776,元朝,,,,
18780,,Yongming,永明,Xian,1280,1367,111.336449,25.276974,18776,道州路,18607,湖廣行中書省,16776,元朝,,,,
18793,,Qingxiang,清湘,Xian,1280,1367,111.037777,25.943453,18792,全州路,18607,湖廣行中書省,16776,元朝,,,,
18770,,Xiangyin Zhou,湘陰州,Zhou,1329,1367,112.8802948,28.6762104,18752,天臨路,18607,湖廣行中書省,16776,元朝,,,,
18806,,Lingui,臨桂,Xian,1280,1367,110.286262,25.28006,18805,靜江路,18607,湖廣行中書省,16776,元朝,,,,
18619,,Nanliu,南流,Xian,1280,1367,110.145882,22.632095,18618,鬱林州,18607,湖廣行中書省,16776,元朝,,,,
18477,,Youxi,尤溪,Xian,1280,1367,118.18219,26.171848,18475,延平路,18233,江浙行中書省,16776,元朝,,,,
18756,,Ningxiang,寧鄉,Xian,1329,1367,112.550476,28.2593,18752,天臨路,18607,湖廣行中書省,16776,元朝,,,,
18456,,Songxi,松溪,Xian,1280,1367,118.774612,27.528404,18450,建寧路,18233,江浙行中書省,16776,元朝,,,,
18762,,You Zhou,攸州,Zhou,1329,1367,113.3433304,27.00403404,18752,天臨路,18607,湖廣行中書省,16776,元朝,,,,
18803,,Linwu,臨武,Xian,1280,1367,112.538384,25.281508,18801,桂陽路,18607,湖廣行中書省,16776,元朝,,,,
18768,,Yiyang Zhou,益陽州,Zhou,1329,1367,112.335289,28.59780884,18752,天臨路,18607,湖廣行中書省,16776,元朝,,,,
18760,,Liuyang Zhou,瀏陽州,Zhou,1329,1367,113.6214371,28.14957237,18752,天臨路,18607,湖廣行中書省,16776,元朝,,,,
18773,,Hengyang,衡陽,Xian,1280,1367,112.597038,26.901617,18772,衡州路,18607,湖廣行中書省,16776,元朝,,,,
18749,,Yongping,永平,Xian,1280,1367,109.694778,26.57576,18748,靖州路,18607,湖廣行中書省,16776,元朝,,,,
18755,,Hengshan,衡山,Xian,1329,1367,112.852417,27.245646,18752,天臨路,18607,湖廣行中書省,16776,元朝,,,,
18483,,Ninghua,寧化,Xian,1280,1367,116.659508,26.266445,18481,汀州路,18233,江浙行中書省,16776,元朝,,,,
18774,,Anren,安仁,Xian,1280,1367,113.267647,26.706846,18772,衡州路,18607,湖廣行中書省,16776,元朝,,,,
18471,,Shaowu,邵武,Xian,1280,1367,117.483398,27.337692,18470,邵武路,18233,江浙行中書省,16776,元朝,,,,
18472,,Guangze,光澤,Xian,1280,1367,117.333252,27.539524,18470,邵武路,18233,江浙行中書省,16776,元朝,,,,
18473,,Taining,泰寧,Xian,1280,1367,117.159111,26.898485,18470,邵武路,18233,江浙行中書省,16776,元朝,,,,
18491,,Longyan,龍巖,Xian,1280,1367,117.02916,25.103722,18488,漳州路,18233,江浙行中書省,16776,元朝,,,,
18468,,Xianyou,仙游,Xian,1280,1367,118.68367,25.364557,18466,興化路,18233,江浙行中書省,16776,元朝,,,,
18764,,Xiangxiang Zhou,湘鄉州,Zhou,1329,1367,112.5187454,27.73724747,18752,天臨路,18607,湖廣行中書省,16776,元朝,,,,
18467,,Putian,莆田,Xian,1280,1367,119.011101,25.433954,18466,興化路,18233,江浙行中書省,16776,元朝,,,,
18474,,Jianning,建寧,Xian,1280,1367,116.832527,26.832491,18470,邵武路,18233,江浙行中書省,16776,元朝,,,,
18464,,Anxi,安溪,Xian,1280,1367,118.181251,25.060591,18458,泉州路,18233,江浙行中書省,16776,元朝,,,,
18463,,Yongchun,永春,Xian,1280,1367,118.28717,25.32579,18458,泉州路,18233,江浙行中書省,16776,元朝,,,,
