id,NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMPLR,CHECKER,END_DATE,BEG_CHG_TY,END_CHG_TY
147,Xiang Jun,乡郡,鄉郡,112.663551,36.944355,今山西武乡县故县村,Jun,郡,3,433,4,490,4,0,POINT,210091,FROM_AC,王尚义王杰,,,,新建,治所迁移
148,Xiang Jun,乡郡,鄉郡,112.91657,36.826803,今山西武乡县故县村,Jun,郡,3,491,4,582,4,0,POINT,210092,FROM_AC,王尚义王杰,,,,治所迁移,撤销
149,Qin Zhou,沁州,沁州,112.329846,36.497096,今山西沁县县城,Zhou,州,3,596,4,605,4,94088,POINT,94088,FROM_AC,王尚义王杰,,,,新建,撤销
150,Yining Jun,义宁郡,義寧郡,112.329846,36.497096,今山西沁县县城,Jun,郡,3,528,4,582,4,0,POINT,210093,FROM_AC,王尚义王杰,,,,新建,撤销
151,Yining Jun,义宁郡,義寧郡,112.329846,36.497096,今山西沁县县城,Jun,郡,3,617,4,617,4,94089,POINT,94089,FROM_AC,王尚义王杰,,,,新建,更名
152,Qin Zhou,沁州,沁州,112.329846,36.497096,今山西沁县县城,Zhou,州,3,618,4,741,4,111032,POINT,212541,FROM_AC,王尚义王杰,,,,更名,更名
153,Yangcheng Jun,阳城郡,陽城郡,112.329846,36.497096,今山西沁县县城,Jun,郡,3,742,4,757,4,94085,POINT,94085,FROM_AC,王尚义王杰,,,,更名,更名
154,Qin Zhou,沁州,沁州,112.329846,36.497096,今山西沁县县城,Zhou,州,3,758,4,980,4,94084,POINT,94084,FROM_AC,王尚义王杰,,,,更名,撤销
155,Weisheng Jun,威胜军,威勝軍,112.699279,36.757416,今山西沁县县城,Jun,军,3,977,4,1128,4,0,POINT,210094,FROM_AC,王尚义王杰,,,,新建,更名
156,Qin Zhou,沁州,沁州,112.699279,36.757416,今山西沁县县城,Zhou,州,3,1129,4,1259,4,94033,POINT,94033,FROM_AC,王尚义王杰,,,,新建,撤销
157,Qin Zhou,沁州,沁州,112.699279,36.757416,今山西沁县县城,Zhou,州,3,1368,4,1911,4,0,POINT,210095,FROM_AC,王尚义王杰,满志敏,,,新建,撤销
158,Qin Zhou,沁州,沁州,112.699279,36.757416,今山西沁县县城,Zhou,州,3,1604,4,1911,6,94034,POINT,94034,FROM_AC,王尚义王杰,,,,新建,数据下限
159,Dai Jun,代郡,代郡,113.752435,40.353771,今山西阳高县城,Jun,郡,3,52,4,219,4,0,POINT,210096,FROM_AC,王尚义王杰,,,,更名和治所迁移,治所迁移
160,Dai Jun,代郡,代郡,113.296719,40.092902,今山西大同市,Jun,郡,3,494,4,534,4,0,POINT,210097,FROM_AC,王尚义王杰,,,,更名,撤销
161,Gaoliu Jun,高柳郡,高柳郡,113.752435,40.353771,今山西阳高县城,Jun,郡,3,533,4,534,4,115249,POINT,212207,FROM_AC,王尚义王杰,,,,新建,撤销
162,Lingqiu Jun,灵丘郡,靈丘郡,114.267597,39.429038,今山西大同市灵丘县武灵镇麻嘴村,Jun,郡,3,453,4,534,4,0,POINT,210098,FROM_FD,王尚义王杰,,,,新建,撤销
163,Pingqi Jun,平齐郡,平齊郡,113.15162,40.097066,今山西大同市西三十里,Jun,郡,3,467,4,468,4,0,POINT,210099,FROM_FD,王尚义王杰,,,,新建,治所迁移
164,Pingqi Jun,平齐郡,平齊郡,112.727599,39.242339,今山西朔州市朔城区滋润乡夏关城村,Jun,郡,3,469,4,544,4,0,POINT,210100,FROM_FD,王尚义王杰,,,,治所迁移,撤销
165,Si Zhou,司州,司州,113.296719,40.092902,今山西大同市,Zhou,州,3,398,4,493,4,0,POINT,210101,FROM_AC,王尚义王杰,,,,新建,更名
166,Heng Zhou,恒州,恒州,113.296719,40.092902,今山西大同市,Zhou,州,3,494,4,526,4,0,POINT,210102,FROM_AC,王尚义王杰,,,,更名,撤销
167,Beilingqiu Jun,北灵丘郡,北靈丘郡,114.267597,39.429038,今山西大同市灵丘县武灵镇麻嘴村,Jun,郡,3,555,4,583,4,0,POINT,210103,FROM_FD,王尚义王杰,,,,新建,撤销
168,Beiheng Zhou,北恒州,北恒州,113.296719,40.092902,今山西大同市,Zhou,州,3,556,4,576,4,0,POINT,210104,FROM_AC,王尚义王杰,,,,新建,撤销
169,Beiheng Zhou,北恒州,北恒州,113.296719,40.092902,今山西大同市,Zhou,州,3,622,4,624,4,0,POINT,210105,FROM_AC,王尚义王杰,,,,新建,撤销
170,Wei Zhou,蔚州,蔚州,114.267597,39.429038,今山西大同市灵丘县武灵镇麻嘴村,Zhou,州,3,555,4,605,4,0,POINT,210106,FROM_FD,王尚义王杰,,,,新建,撤销
171,Wei Zhou,蔚州,蔚州,114.229568,39.437788,今山西大同市灵丘县,Zhou,州,3,631,4,741,4,0,POINT,210107,FROM_AC,王尚义王杰,,,,新建,撤销
172,Ying Zhou,应州,應州,113.244021,39.561599,今山西朔州市应县镇子梁乡城下庄村东,Zhou,州,3,577,4,877,4,0,POINT,210108,FROM_FD,王尚义王杰,,,,新建,治所迁移
173,Ying Zhou,应州,應州,113.182707,39.560224,今山西朔州市应县,Zhou,州,3,878,4,1287,4,0,POINT,210109,FROM_AC,王尚义王杰,,,,治所迁移,撤销
174,Yun Zhou,云州,雲州,113.15162,40.097066,今山西大同市西三十里,Zhou,州,3,640,4,681,4,110742,POINT,212508,FROM_FD,王尚义王杰,,,,治所迁移,撤销
175,Yun Zhou,云州,雲州,113.296719,40.092902,今山西大同市,Zhou,州,3,732,4,741,4,0,POINT,210110,FROM_AC,王尚义王杰,,,,治所迁移,更名
176,Yunzhong Jun,云中郡,雲中郡,113.296719,40.092902,今山西大同市,Jun,郡,3,742,4,757,4,0,POINT,210111,FROM_AC,王尚义王杰,,,,更名,更名
177,Yun Zhou,云州,雲州,113.296719,40.092902,今山西大同市,Zhou,州,3,758,4,1043,4,0,POINT,210112,FROM_AC,王尚义王杰,,,,更名,更名
178,Datong Fu,大同府,大同府,113.296719,40.092902,今山西大同市,Fu,府,3,1044,4,1122,4,0,POINT,210113,FROM_AC,王尚义王杰,,,,更名,更名
179,Yunzhong Fu,云中府,雲中府,113.296719,40.092902,今山西大同市,Fu,府,3,1123,4,1124,4,0,POINT,210114,FROM_AC,王尚义王杰,,,,更名,更名
180,Datong Fu,大同府,大同府,113.296719,40.092902,今山西大同市,Fu,府,3,1125,4,1287,4,0,POINT,210115,FROM_AC,王尚义王杰,,,,更名,更名
181,Datong Lu,大同路,大同路,113.296719,40.092902,今山西大同市,Lu,路,3,1288,4,1368,4,0,POINT,210116,FROM_AC,王尚义王杰,,,,更名,更名
182,Datong Fu,大同府,大同府,113.296719,40.092902,今山西大同市,Fu,府,3,1369,4,1647,4,0,POINT,210117,FROM_AC,王尚义王杰,,,,更名,更名和治所迁移
183,Yanghe Fu,阳和府,陽和府,113.296719,40.092902,今山西阳高县,Fu,府,3,1648,4,1650,4,0,POINT,210118,FROM_AC,王尚义王杰,,,,更名和治所迁移,更名和治所迁移
184,Datong Fu,大同府,大同府,113.296719,40.092902,今山西大同市,Fu,府,3,1651,4,1911,4,0,POINT,210119,FROM_AC,王尚义王杰,,,,更名和治所迁移,数据下限
185,Beishuo Zhou,北朔州,北朔州,112.325284,39.134844,今山西朔州市朔城区窑子头乡梵王寺村,Zhou,州,3,555,4,556,4,112937,POINT,212621,FROM_FD,王尚义王杰,,,,新建,治所迁移
186,Beishuo Zhou,北朔州,北朔州,112.421829,39.308115,今山西朔州市区,Zhou,州,3,557,4,605,4,0,POINT,210120,FROM_AC,王尚义王杰,,,,治所迁移,更名
187,Dai Jun,代郡,代郡,112.421829,39.308115,今山西朔州市区,Jun,郡,3,606,4,606,4,0,POINT,210121,FROM_AC,王尚义王杰,,,,更名,更名
188,Mayi Jun,马邑郡,馬邑郡,112.421829,39.308115,今山西朔州市区,Jun,郡,3,607,4,620,4,110375,POINT,212475,FROM_AC,王尚义王杰,,,,更名,更名
189,Shuo Zhou,朔州,朔州,112.421829,39.308115,今山西朔州市区,Zhou,州,3,621,4,741,4,0,POINT,210122,FROM_AC,王尚义王杰,,,,更名,更名
190,Mayi Jun,马邑郡,馬邑郡,112.421829,39.308115,今山西朔州市区,Jun,郡,3,742,4,757,4,0,POINT,210123,FROM_AC,王尚义王杰,,,,更名,更名
191,Shuo Zhou,朔州,朔州,112.421829,39.308115,今山西朔州市区,Zhou,州,3,758,4,781,4,0,POINT,210124,FROM_AC,王尚义王杰,,,,更名,治所迁移
192,Shuo Zhou,朔州,朔州,112.610219,39.353613,今山西省朔州市朔城区神头镇马邑村,Zhou,州,3,782,4,785,4,0,POINT,210125,FROM_FD,王尚义王杰,,,,治所迁移,治所迁移
193,Shuo Zhou,朔州,朔州,112.421829,39.308115,今山西朔州市区,Zhou,州,3,786,4,1122,4,0,POINT,210126,FROM_AC,王尚义王杰,,,,治所迁移,更名
194,Shuoning Fu,朔宁府,朔寧府,112.421829,39.308115,今山西朔州市区,Fu,府,3,1123,4,1124,4,0,POINT,210127,FROM_AC,王尚义王杰,,,,更名,更名
195,Shuo Zhou,朔州,朔州,112.421829,39.308115,今山西朔州市区,Zhou,州,3,1125,4,1287,4,0,POINT,210128,FROM_AC,王尚义王杰,,,,更名,撤销
196,Shuoping Fu,朔平府,朔平府,112.456174,39.986945,今山西右玉县右玉城镇,Fu,府,3,1725,4,1911,6,115817,POINT,212208,FROM_FD,王尚义王杰,,,,新建,数据下限
197,Dingxiang Jun,定襄郡,定襄郡,112.343891,40.160439,今山西右玉县右卫镇,Jun,郡,3,23,4,212,4,0,POINT,210129,FROM_AC,王尚义王杰,,,,治所迁移,撤销
198,Guang'an Jun,广安郡,廣安郡,112.421829,39.308115,今山西朔州市区,Jun,郡,3,555,4,582,4,0,POINT,210130,FROM_AC,王尚义王杰,,,,新建,撤销
199,Huan Zhou,寰州,寰州,112.447633,39.333232,今山西朔州市朔城区司马泊村西南,Zhou,州,3,926,4,997,4,0,POINT,210131,FROM_FD,王尚义王杰,,,,新建,撤销
200,Sanggan Jun,桑干郡,桑幹郡,112.587079,39.335425,今山西朔州市朔城区神头镇西影寺村,Jun,郡,3,467,4,526,4,0,POINT,210132,FROM_FD,王尚义王杰,,,,新建,撤销
201,Shenwu Jun,神武郡,神武郡,112.76815,39.211134,今山西朔州市山阴县张家庄乡旧广武村,Jun,郡,3,555,4,558,4,0,POINT,210133,FROM_FD,王尚义王杰,,,,新建,更名
202,Taiping Jun,太平郡,太平郡,112.76815,39.211134,今山西朔州市山阴县张家庄乡旧广武村,Jun,郡,3,559,4,576,4,0,POINT,210134,FROM_FD,王尚义王杰,,,,更名,撤销
203,Changning Jun,长宁郡,長寧郡,112.421829,39.308115,今山西朔州城区治地不确暂作城区,Jun,郡,3,555,4,582,4,0,POINT,210135,FROM_AC,王尚义王杰,,,,新建,撤销
204,Fen Zhou,汾州,汾州,111.728354,36.563807,今山西霍州市,Zhou,州,3,596,4,598,4,0,POINT,210136,FROM_AC,王尚义王杰,,,,新建,更名
205,Lv Zhou,吕州,呂州,111.728354,36.563807,今山西霍州市,Zhou,州,3,599,4,606,4,0,POINT,210137,FROM_AC,王尚义王杰,,,,更名,撤销
206,Huoshan Jun,霍山郡,霍山郡,111.728354,36.563807,今山西霍州市,Jun,郡,3,617,4,617,4,94140,POINT,94140,FROM_AC,王尚义王杰,,,,新建,更名
207,Lv Zhou,吕州,呂州,111.728354,36.563807,今山西霍州市,Zhou,州,3,618,4,642,4,94141,POINT,94141,FROM_AC,王尚义王杰,,,,更名,撤销
208,Yong'an Jun,永安郡,永安郡,111.728354,36.563807,今山西霍州市,Jun,郡,3,528,4,580,4,0,POINT,210138,FROM_AC,王尚义王杰,,,,新建,撤销
209,Huo Zhou,霍州,霍州,111.728354,36.563807,今山西霍州市,Zhou,州,3,1215,4,1259,4,0,POINT,210139,FROM_AC,王尚义王杰,,,,新建,撤销
210,Huo Zhou,霍州,霍州,111.728354,36.563807,今山西霍州市,Zhou,州,3,1772,4,1911,6,94042,POINT,94042,FROM_AC,王尚义王杰,,,,新建,数据下限
211,Shao Zhou,邵州,邵州,111.877329,35.096554,今山西省垣曲县古城镇,Zhou,州,3,618,4,626,4,94143,POINT,94143,FROM_AC,王尚义陈一,,,,新建,撤销
212,Tai Zhou,泰州,泰州,110.662635,35.576054,今山西省河津县西阳村乡太阳堡村东,Zhou,州,3,618,4,643,4,0,POINT,210140,FROM_FD,王尚义陈一,,,,新建,撤销
213,Beixiang Jun,北乡郡,北鄉郡,110.662635,35.576054,今山西省河津县西阳村乡太阳堡村东,Jun,郡,3,538,4,555,4,0,POINT,210141,FROM_FD,王尚义陈一,,,,新建,撤销
214,Dongyong Zhou,东雍州,東雍州,111.154504,35.558498,今山西新绛县柏壁村,Zhou,州,3,443,4,493,4,0,POINT,210142,FROM_FD,王尚义陈一,,,,新建,撤销
215,Dongyong Zhou,东雍州,東雍州,111.21996,35.613583,今山西新绛县城关,Zhou,州,3,534,4,559,4,0,POINT,210143,FROM_FD,王尚义陈一,,,,新建,更名和治所迁移
216,Jiang Zhou,绛州,絳州,111.297683,35.350671,今山西闻喜县东二十里龙头城,Zhou,州,3,560,4,560,4,0,POINT,210144,FROM_FD,王尚义陈一,,,,更名和治所迁移,治所迁移
217,Jiang Zhou,绛州,絳州,111.154504,35.558498,今山西新绛县柏壁村,Zhou,州,3,561,4,576,4,0,POINT,210145,FROM_FD,王尚义陈一,,,,治所迁移,治所迁移
218,Jiang Zhou,绛州,絳州,110.913382,35.57975,今山西稷山县西南十二里,Zhou,州,3,577,4,582,4,0,POINT,210146,FROM_FD,王尚义陈一,,,,治所迁移,治所迁移
219,Jiang Zhou,绛州,絳州,111.21996,35.613583,今山西新绛县城关,Zhou,州,3,583,4,606,4,0,POINT,210147,FROM_FD,王尚义陈一,,,,治所迁移,更名
220,Jiang Jun,绛郡,絳郡,111.21996,35.613583,今山西新绛县城关,Jun,郡,3,607,4,617,4,110228,POINT,212430,FROM_FD,王尚义陈一,,,,更名,更名
221,Jiang Zhou,绛州,絳州,111.21996,35.613583,今山西新绛县城关,Zhou,州,3,618,4,741,4,111034,POINT,212543,FROM_FD,王尚义陈一,,,,更名,更名
222,Jiang Jun,绛郡,絳郡,111.21996,35.613583,今山西新绛县城关,Jun,郡,3,742,4,757,4,94114,POINT,94114,FROM_FD,王尚义陈一,,,,更名,更名
223,Jiang Zhou,绛州,絳州,111.21996,35.613583,今山西新绛县城关,Zhou,州,3,758,4,1217,4,0,POINT,210148,FROM_FD,王尚义陈一,,,,更名,更名
224,Jin'an Fu,晋安府,晉安府,111.21996,35.613583,今山西新绛县城关,Fu,府,3,1218,4,1259,4,115461,POINT,212209,FROM_FD,王尚义陈一,,,,更名,撤销
225,Jiang Zhou,绛州,絳州,111.21996,35.613583,今山西新绛县城关,Zhilizhou,直隶州,3,1724,4,1911,6,0,POINT,210149,FROM_FD,王尚义陈一,,,,新建,数据下限
226,Gaoliang Jun,高凉郡,高涼郡,111.079204,35.579749,今山西省稷山县城东南三十里,Jun,郡,3,483,4,582,4,0,POINT,210150,FROM_FD,王尚义陈一,,,,新建,撤销
227,Longmen Jun,龙门郡,龍門郡,110.662635,35.576054,山西省河津县西阳村乡太阳堡村东,Jun,郡,3,556,4,582,4,0,POINT,210151,FROM_FD,王尚义陈一,,,,新建,撤销
228,Nanjiang Jun,南绛郡,南絳郡,111.657318,35.637138,今山西绛县北四十里大交镇,Jun,郡,3,528,4,576,4,0,POINT,210152,FROM_FD,王尚义陈一,,,,新建,撤销
229,Nanjiang Jun,南绛郡,南絳郡,111.606142,35.471775,今山西绛县东南十里南城村,Jun,郡,3,539,4,553,4,0,POINT,210153,FROM_FD,王尚义陈一,,,,新建,更名
230,Jiang Jun,绛郡,絳郡,111.606142,35.471775,今山西绛县东南十里南城村,Jun,郡,3,554,4,583,4,0,POINT,210154,FROM_FD,王尚义陈一,,,,更名,撤销
231,Zhengping Jun,正平郡,正平郡,111.154504,35.558498,今山西新绛县柏壁村,Jun,郡,3,443,4,493,4,0,POINT,210155,FROM_FD,王尚义陈一,,,,新建,治所迁移
232,Zhengping Jun,正平郡,正平郡,111.21996,35.613583,今山西新绛县城关,Jun,郡,3,494,4,559,4,0,POINT,210156,FROM_FD,王尚义陈一,,,,治所迁移,治所迁移
233,Zhengping Jun,正平郡,正平郡,111.297683,35.350671,今山西新绛县柏壁村,Jun,郡,3,560,4,560,4,0,POINT,210157,FROM_FD,王尚义陈一,,,,治所迁移,治所迁移
234,Zhengping Jun,正平郡,正平郡,111.154504,35.558498,今山西新绛县柏壁村,Jun,郡,3,561,4,576,4,0,POINT,210158,FROM_FD,王尚义陈一,,,,治所迁移,治所迁移
235,Zhengping Jun,正平郡,正平郡,111.21996,35.613583,今山西新绛县柏壁村,Jun,郡,3,577,4,582,4,0,POINT,210159,FROM_FD,王尚义陈一,,,,治所迁移,撤销
236,Hebei Jun,河北郡,河北郡,110.637146,34.685326,今山西芮城县城北魏城遗址,Jun,郡,3,384,4,486,4,0,POINT,210160,FROM_FD,王尚义陈一,,,,新建,治所迁移
237,Hebei Jun,河北郡,河北郡,111.185396,34.81648,今山西平陆县平陆老城,Jun,郡,3,487,4,582,4,0,POINT,210161,FROM_FD,王尚义陈一,,,,治所迁移,撤销
238,Taodui Jun,洮队郡,洮隊郡,111.160371,35.180226,今山西夏县禹王乡,Jun,郡,3,14,4,22,4,0,POINT,210162,FROM_FD,王尚义陈一,,,,更名,更名
239,Hedong Guo,河东国,河東國,111.160371,35.180226,今山西夏县禹王乡,Guo,国,3,222,4,224,4,0,POINT,210163,FROM_FD,王尚义陈一,,,,更名,更名
240,Anyi Jun,安邑郡,安邑郡,111.042669,35.061949,今山西运城市盐湖区安邑镇,Jun,郡,3,617,4,617,4,94145,POINT,94145,FROM_AC,王尚义陈一,,,,新建,更名
241,Yu Zhou,虞州,虞州,111.042669,35.061949,今山西运城市盐湖区安邑镇,Zhou,州,3,618,4,642,4,94146,POINT,94146,FROM_AC,王尚义陈一,,,,更名,撤销
242,Yu Zhou,虞州,虞州,111.042669,35.061949,今山西运城市盐湖区安邑镇,Zhou,州,3,596,4,606,4,0,POINT,210164,FROM_AC,王尚义陈一,,,,新建,撤销
243,Rui Zhou,芮州,芮州,110.688534,34.697249,今山西芮城城关,Zhou,州,3,619,4,626,4,110586,POINT,212494,FROM_AC,王尚义陈一,,,,新建,撤销
244,Jie Zhou,解州,解州,110.855683,34.911726,今山西运城县西南解州,Zhou,州,3,948,4,1219,4,0,POINT,210165,FROM_AC,王尚义陈一,,,,新建,治所迁移
245,Jie Zhou,解州,解州,111.113574,34.802145,今山西运城县西南解州,Zhou,州,3,1120,4,1230,4,0,POINT,210166,FROM_FD,王尚义陈一,,,,治所迁移,撤销
246,Jie Zhou,解州,解州,110.855683,34.911726,今山西运城县西南解州,Zhilizhou,直隶州,3,1724,4,1911,4,0,POINT,210167,FROM_AC,王尚义陈一,,,,新建,数据下限
247,Shangdang Jun,上党郡,上黨郡,113.103789,36.183506,今山西长治市区,Jun,郡,3,-221,4,-205,4,0,POINT,210168,FROM_AC,王尚义王杰,,,,新建,治所迁移
248,Shangdang Jun,上党郡,上黨郡,112.874092,36.119902,今山西长子县城,Jun,郡,3,-204,4,188,4,0,POINT,210169,FROM_AC,王尚义王杰,,,,治所迁移,治所迁移
249,Shangdang Jun,上党郡,上黨郡,113.103789,36.183506,今山西长治市区,Jun,郡,3,189,4,264,4,0,POINT,210170,FROM_AC,王尚义王杰,,,,治所迁移,治所迁移
250,Shangdang Jun,上党郡,上黨郡,113.355277,36.423791,今山西潞城市古城村,Jun,郡,3,265,4,353,4,0,POINT,210171,FROM_FD,王尚义王杰,,,,治所迁移,治所迁移
251,Shangdang Jun,上党郡,上黨郡,113.091128,36.566858,今山西襄垣县堡底村,Jun,郡,3,354,4,354,4,0,POINT,210172,FROM_FD,王尚义王杰,,,,治所迁移,治所迁移
252,Shangdang Jun,上党郡,上黨郡,113.103789,36.183506,今山西长治市区,Jun,郡,3,355,4,395,4,0,POINT,210173,FROM_AC,王尚义王杰,,,,治所迁移,治所迁移
253,Shangdang Jun,上党郡,上黨郡,113.091128,36.566858,今山西襄垣县堡底村,Jun,郡,3,396,4,449,4,0,POINT,210174,FROM_FD,王尚义王杰,,,,治所迁移,治所迁移
254,Shangdang Jun,上党郡,上黨郡,113.103789,36.183506,今山西长治市区,Jun,郡,3,450,4,582,4,0,POINT,210175,FROM_AC,王尚义王杰,,,,治所迁移,撤销
255,Lu Zhou,潞州,潞州,113.048438,36.538201,今山西襄垣县北关,Zhou,州,3,578,4,582,4,0,POINT,210176,FROM_FD,王尚义王杰,满志敏,,,新建,治所迁移
256,Lu Zhou,潞州,潞州,113.103789,36.183506,今山西长治市区,Zhou,州,3,583,4,606,4,0,POINT,210177,FROM_AC,王尚义王杰,,,,治所迁移,更名
257,Shangdang Jun,上党郡,上黨郡,113.103789,36.183506,今山西长治市区,Jun,郡,3,607,4,617,4,110230,POINT,212431,FROM_AC,王尚义王杰,,,,更名,更名
258,Lu Zhou,潞州,潞州,113.103789,36.183506,今山西长治市区,Zhou,州,3,618,4,741,4,111036,POINT,212545,FROM_AC,王尚义王杰,,,,更名,更名
259,Shangdang Jun,上党郡,上黨郡,113.103789,36.183506,今山西长治市区,Jun,郡,3,742,4,757,4,94093,POINT,94093,FROM_AC,王尚义王杰,,,,更名,更名
260,Lu Zhou,潞州,潞州,113.103789,36.183506,今山西长治市区,Zhou,州,3,758,4,1100,4,0,POINT,210178,FROM_AC,王尚义王杰,,,,更名,更名
261,Longde Jun,隆德军,隆德軍,113.103789,36.183506,今山西长治市区,Jun,军,3,1101,4,1103,4,94090,POINT,94090,FROM_AC,王尚义王杰,,,,更名,更名
262,Longde Fu,隆德府,隆德府,113.103789,36.183506,今山西长治市区,Fu,府,3,1104,4,1127,4,94078,POINT,94078,FROM_AC,王尚义王杰,,,,更名,更名
263,Lu Zhou,潞州,潞州,113.103789,36.183506,今山西长治市区,Zhou,州,3,1128,4,1216,4,0,POINT,210179,FROM_AC,王尚义王杰,,,,更名,更名
264,Longde Fu,隆德府,隆德府,113.103789,36.183506,今山西长治市区,Fu,府,3,1217,4,1230,4,0,POINT,210180,FROM_AC,王尚义王杰,,,,更名,撤销
265,Lu'an Fu,潞安府,潞安府,113.103789,36.183506,今山西长治市区,Fu,府,3,1529,4,1911,4,94066,POINT,94066,FROM_AC,王尚义王杰,,,,新建,数据下限
266,Bing Zhou,并州,並州,113.436423,36.519595,今山西黎城县城东台北村,Zhou,州,3,305,4,306,4,0,POINT,210181,FROM_FD,王尚义王杰,,,,治所迁移,治所迁移
267,Han Zhou,韩州,韓州,113.048438,36.538201,今山西襄垣县北关,Zhou,州,3,596,4,606,4,0,POINT,210182,FROM_FD,王尚义王杰,满志敏,,,新建,撤销
268,Han Zhou,韩州,韓州,113.041068,36.534566,今山西襄垣县城,Zhou,州,3,618,4,642,4,110702,POINT,212507,FROM_AC,王尚义王杰,满志敏,,,新建,撤销
269,Xiangyuan Jun,襄垣郡,襄垣郡,113.048438,36.538201,今山西襄垣县北关,Jun,郡,3,528,4,551,4,0,POINT,210183,FROM_FD,王尚义王杰,满志敏,,,新建,撤销
270,Beiwucheng Jun,北五城郡,北五城郡,111.414989,36.058032,今山西临汾市西南金殿镇,Jun,郡,3,540,4,560,4,0,POINT,210184,FROM_AC,王尚义王杰,,,,新建,撤销
271,Nanfen Zhou,南汾州,南汾州,110.675417,36.095606,今山西吉县,Zhou,州,3,537,4,549,4,0,POINT,210185,FROM_AC,王尚义王杰,,,,新建,更名
272,Xifen Zhou,西汾州,西汾州,110.675417,36.095606,今山西吉县,Zhou,州,3,500,4,576,4,0,POINT,210186,FROM_AC,王尚义王杰,,,,更名,更名
273,Fen Zhou,汾州,汾州,110.675417,36.095606,今山西吉县,Zhou,州,3,577,4,595,4,0,POINT,210187,FROM_AC,王尚义王杰,,,,更名,更名
274,Geng Zhou,耿州,耿州,110.675417,36.095606,今山西吉县,Zhou,州,3,596,4,597,4,110015,POINT,212407,FROM_AC,王尚义王杰,,,,更名,更名
275,Fen Zhou,汾州,汾州,110.675417,36.095606,今山西吉县,Zhou,州,3,598,4,607,4,0,POINT,210188,FROM_AC,王尚义王杰,,,,更名,撤销
276,Dingyang Jun,定阳郡,定陽郡,110.675417,36.095606,今山西吉县,Jun,郡,3,474,4,580,4,0,POINT,210189,FROM_AC,王尚义王杰,,,,新建,更名
