,id,toponym,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,Maximum Error Distance,Certainty,closeness,target_toponym
452,304.0,卷县,河南省原阳县西南原武西北,['河南省原阳县西南原武西北'],西北,"[['河南', '原阳']]",[{'county': 410725}],County,[],modern,POINT (113.87174639248101 35.11626934245543),['河南省'],['新乡市'],['原阳县'],63.93833859,0.987330835,1.0,﻿卷
453,307.0,陶,山东省定陶县,['山东省定陶县'],,"[['山东', '定陶']]",[{'county': 371703}],County,[],modern,POINT (115.62928609886544 35.131485986724925),['山东省'],['菏泽市'],['定陶区'],44.59219611,0.991164207,1.0,﻿陶
454,308.0,郏地,河南省洛阳市西,['河南省洛阳市西'],西,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.5952484042518 34.340656502886404),['河南省'],['洛阳市'],['NA'],184.0920369,0.963522786,0.0,
455,308.0,河南,河南省,['河南省'],,"[['河南', '']]",[{'county': 410103}],County,[],modern,POINT (113.58890162690777 34.69682914812475),['河南省'],['郑州市'],['二七区'],18.8121651,0.996272433,0.0,﻿河南
456,309.0,汝水,河南省汝州市西南,['河南省汝州市西南'],西南,"[['河南', '汝州']]",[{'county': 410482}],County,[],modern,POINT (112.6889180656963 34.037985744007),['河南省'],['平顶山市'],['汝州市'],57.18441276,0.988669102,0.0,
457,309.0,三里水,梁县西北,['梁县西北'],西北,[['']],[{'county': 150102}],County,[],modern,POINT (111.81446593050288 41.04329863010605),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
458,311.0,缑氏,河南偃师市东南,['河南偃师市东南'],东南,"[['河南', '偃师']]",[{'county': 410381}],County,[],modern,POINT (112.81733550072434 34.55477811443505),['河南省'],['洛阳市'],['偃师市'],44.69381359,0.991144072,1.0,﻿缑氏
459,312.0,纶,洛州嵩县,['洛州嵩县'],,[['嵩']],[{'county': 410325}],County,[],modern,POINT (112.00753972103428 33.964938693358164),['河南省'],['洛阳市'],['嵩县'],87.55897426,0.982650486,0.0,纶氏
460,312.0,蔺,西河,['西河'],,[['西']],[{'county': 530829}],County,[],modern,POINT (99.50836955615424 22.68596839337485),['云南省'],['普洱市'],['西盟佤族自治县'],53.16703367,0.989465132,0.0,
461,314.0,宁新中,河南省安阳市南,['河南省安阳市南'],南,"[['河南', '安阳']]",[{'prefecture': 4105}],Prefecture,[],modern,POINT (114.70460181217771 35.549333655835994),['河南省'],['安阳市'],['NA'],151.1603241,0.970048093,1.0,﻿宁新中
462,314.0,安阳,河南省安阳市,['河南省安阳市'],,"[['河南', '安阳']]",[{'prefecture': 4105}],Prefecture,[],modern,POINT (113.91996657201076 35.78345203480426),['河南省'],['安阳市'],['NA'],151.1603241,0.970048093,0.49935613981066573,安阳
463,315.0,郑县,今河南新郑,['今河南新郑'],,"[['河南', '新郑']]",[{'county': 410184}],County,[],modern,POINT (113.78138131984028 34.480015827257546),['河南省'],['郑州市'],['新郑市'],41.76272481,0.991724857,1.0,﻿郑
464,315.0,韩桓惠王九年至三十四年、韩王安元年到八年由郑县令监造的铭文,郑县,['郑县'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
465,318.0,穀城,河南省洛阳市西北,['河南省洛阳市西北'],西北,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (112.00587770416683 34.67363961176599),['河南省'],['洛阳市'],['NA'],184.0920369,0.963522786,1.0,﻿穀城
466,318.0,平阴,河南省孟津县东北,['河南省孟津县东北'],东北,"[['河南', '孟津']]",[{'county': 410322}],County,[],modern,POINT (112.50149908901741 34.891413229118484),['河南省'],['洛阳市'],['孟津县'],53.96800048,0.989306423,1.0,平阴
467,318.0,偃师,河南省偃师市东,['河南省偃师市东'],东,"[['河南', '偃师']]",[{'county': 410381}],County,[],modern,POINT (112.77570825593591 34.63491047676301),['河南省'],['洛阳市'],['偃师市'],44.69381359,0.991144072,1.0,偃师
468,318.0,巩,河南省巩义西南,['河南省巩义西南'],西南,"[['河南', '巩义']]",[{'county': 410181}],County,[],modern,POINT (112.93211342986267 34.613607627379224),['河南省'],['郑州市'],['巩义市'],44.34613735,0.991212963,1.0,巩
469,319.0,成周城,洛阳县东北二十六里,['洛阳县东北二十六里'],,[['洛阳']],[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.87842175433917 34.32697013404825),['河南省'],['洛阳市'],['NA'],184.0920369,0.963522786,0.0,
470,319.0,洛阳,洛阳县,['洛阳县'],,[['洛阳']],[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.87842175433917 34.32697013404825),['河南省'],['洛阳市'],['NA'],184.0920369,0.963522786,0.7291709647811854,﻿洛阳
471,319.0,雒阳,洛阳,['洛阳'],,[['洛阳']],[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.87842175433917 34.32697013404825),['河南省'],['洛阳市'],['NA'],184.0920369,0.963522786,0.0,
472,324.0,尉氏县,河南省尉氏县,['河南省尉氏县'],,"[['河南', '尉氏']]",[{'county': 410223}],County,[],modern,POINT (114.11673570360213 34.40078404655394),['河南省'],['开封市'],['尉氏县'],53.39883342,0.989419202,1.0,﻿尉氏
473,325.0,邘国,河南省沁阳市西北,['河南省沁阳市西北'],西北,"[['河南', '沁阳']]",[{'county': 410882}],County,[],modern,POINT (112.82138557806744 35.190658622595265),['河南省'],['焦作市'],['沁阳市'],36.01866516,0.992863023,1.0,﻿邘
474,325.0,邘台,野王县西北三十里,['野王县西北三十里'],,"[['北'], ['西']]","[{'county': 370203}, {'county': 530829}]",County,['Multiple Matches'],modern,POINT (109.93858982084588 29.401482153864674),"['山东省', '云南省']","['青岛市', '普洱市']","['西盟佤族自治县', '市北区']",53.16703367,0.989465132,0.0,
475,326.0,安陆,湖北省云梦县,['湖北省云梦县'],,"[['湖北', '云梦']]",[{'county': 420923}],County,[],modern,POINT (113.76986584334651 30.987990195600457),['湖北省'],['孝感市'],['云梦县'],48.56801719,0.990376412,1.0,﻿安陆
476,327.0,酸枣,陈留郡,['陈留郡'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),[],[],[''],40.159592,0.992042513,0.0,﻿酸枣
477,327.0,燕,东郡,['东郡'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),[],[],[''],40.159592,0.992042513,0.0,燕
478,327.0,长平,汝南县,['汝南县'],,[['汝南']],[{'county': 411727}],County,[],modern,POINT (114.28378837944982 32.91278058629857),['河南省'],['驻马店市'],['汝南县'],62.55839383,0.987604266,1.0,长平
479,327.0,雍丘,陈留郡,['陈留郡'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),[],[],[''],40.159592,0.992042513,0.0,雍丘
480,327.0,山阳,河内郡,['河内郡'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),[],[],[''],40.159592,0.992042513,0.0,山阳
481,328.0,濮阳,河南省濮阳市西南,['河南省濮阳市西南'],西南,"[['河南', '濮阳']]",[{'prefecture': 4109}],Prefecture,[],modern,POINT (115.1009658337048 35.576298613824555),['河南省'],['濮阳市'],['NA'],126.6250462,0.974909676,1.0,﻿濮阳
482,328.0,野王,濮阳县,['濮阳县'],,[['濮阳']],[{'prefecture': 4109}],Prefecture,[],modern,POINT (115.25904961881203 35.78477199233791),['河南省'],['濮阳市'],['NA'],126.6250462,0.974909676,0.0,
483,332.0,云阳县,今陕西省淳化县西北,['今陕西省淳化县西北'],西北,"[['陕西', '淳化']]",[{'county': 610430}],County,[],modern,POINT (108.44780821231842 34.91982365147152),['陕西省'],['咸阳市'],['淳化县'],46.86912292,0.990713042,1.0,﻿云阳
484,334.0,丽邑,陕西省临潼县东北,['陕西省临潼县东北'],东北,"[['陕西', '临潼']]",[{'county': 610115}],County,[],modern,POINT (109.34907300242497 34.55444291971308),['陕西省'],['西安市'],['临潼区'],47.55745338,0.990576652,1.0,丽邑
485,334.0,新丰,陕西省临潼县,['陕西省临潼县'],,"[['陕西', '临潼']]",[{'county': 610115}],County,[],modern,POINT (109.28717823305294 34.486923390228085),['陕西省'],['西安市'],['临潼区'],47.55745338,0.990576652,0.0,
486,335.0,颍川郡,阳翟县,['阳翟县'],,[['']],[{'county': 150102}],County,[],modern,POINT (111.87654376409023 40.96160713329657),['内蒙古自治区'],['呼和浩特市'],['新城区'],40.159592,0.992042513,0.0,
487,342.0,蓟,今北京城西南隅,['今北京城西南隅'],西南,[['北京']],[{'province': 11}],Province,[],modern,POINT (115.97368064827282 39.8303451343047),['北京市'],['NA'],['NA'],206.3727352,0.959107941,1.0,﻿蓟
488,342.0,蓟县,蓟城,['蓟城'],,"[['城'], ['蓟']]","[{'county': 140302}, {'county': 120119}]",County,['Multiple Matches'],modern,POINT (115.49330240617985 38.92878528471776),"['山西省', '天津市']","['阳泉市', '天津市辖区']","['城区', '蓟州区']",57.54893782,0.988596873,0.4610160745034584,﻿蓟
489,345.0,承匡,河南省睢县,['河南省睢县'],,"[['河南', '睢']]",[{'county': 411422}],County,[],modern,POINT (115.03689856263702 34.399387471977846),['河南省'],['商丘市'],['睢县'],43.69301082,0.991342378,0.0,
490,345.0,襄陵,河南省睢县,['河南省睢县'],,"[['河南', '睢']]",[{'county': 411422}],County,[],modern,POINT (115.03689856263702 34.399387471977846),['河南省'],['商丘市'],['睢县'],43.69301082,0.991342378,0.0,
491,347.0,砀山县,安徽省砀山县南,['安徽省砀山县南'],南,"[['安徽', '砀山']]",[{'county': 341321}],County,[],modern,POINT (116.44416795583285 34.368706098787925),['安徽省'],['宿州市'],['砀山县'],48.75258792,0.99033984,0.0,
492,348.0,睢阳,河南省商丘市南,['河南省商丘市南'],南,"[['河南', '商丘']]",[{'prefecture': 4114}],Prefecture,[],modern,POINT (116.31095789518307 34.01390854688643),['河南省'],['商丘市'],['NA'],188.6200494,0.962625576,1.0,﻿睢阳
493,348.0,宋,河南省商丘市南,['河南省商丘市南'],南,"[['河南', '商丘']]",[{'prefecture': 4114}],Prefecture,[],modern,POINT (116.31095789518307 34.01390854688643),['河南省'],['商丘市'],['NA'],188.6200494,0.962625576,0.0,
494,348.0,砀郡,河南省商丘市南,['河南省商丘市南'],南,"[['河南', '商丘']]",[{'prefecture': 4114}],Prefecture,[],modern,POINT (116.31095789518307 34.01390854688643),['河南省'],['商丘市'],['NA'],188.6200494,0.962625576,0.0,
495,350.0,新都,安徽省太和县北,['安徽省太和县北'],北,"[['安徽', '太和']]",[{'county': 341222}],County,[],modern,POINT (115.61521606085273 33.47240304533855),['安徽省'],['阜阳市'],['太和县'],59.75525352,0.988159699,0.0,
496,351.0,鲁县,曲阜市,['曲阜市'],,[['曲阜']],[{'county': 370881}],County,[],modern,POINT (116.99218825632055 35.63486109652786),['山东省'],['济宁市'],['曲阜市'],40.84760909,0.991906184,1.0,﻿鲁
497,356.0,沛,江苏省沛县,['江苏省沛县'],,"[['江苏', '沛']]",[{'county': 320322}],County,[],modern,POINT (116.8921715649647 34.725892071254705),['江苏省'],['徐州市'],['沛县'],55.25973791,0.98905047,1.0,﻿沛
498,357.0,相邑,安徽省濉溪县西北,['安徽省濉溪县西北'],西北,"[['安徽', '濉溪']]",[{'county': 340621}],County,[],modern,POINT (116.57220905011505 33.81557706191165),['安徽省'],['淮北市'],['濉溪县'],78.00848627,0.984542882,0.0,
499,357.0,相县,安徽省濉溪县,['安徽省濉溪县'],,"[['安徽', '濉溪']]",[{'county': 340621}],County,[],modern,POINT (116.68704625329389 33.644688491439496),['安徽省'],['淮北市'],['濉溪县'],78.00848627,0.984542882,0.8203287917651831,﻿相
500,363.0,青阳地,湖南省长沙市,['湖南省长沙市'],,"[['湖南', '长沙', '']]",[{'county': 430104}],County,[],modern,POINT (112.70885462641817 28.14709707454235),['湖南省'],['长沙市'],['岳麓区'],38.03888051,0.992462725,0.0,
501,363.0,临湘,湖南省长沙市,['湖南省长沙市'],,"[['湖南', '长沙', '']]",[{'county': 430104}],County,[],modern,POINT (112.70885462641817 28.14709707454235),['湖南省'],['长沙市'],['岳麓区'],38.03888051,0.992462725,1.0,﻿临湘
502,364.0,罗国,湖北省宜城市,['湖北省宜城市'],,"[['湖北', '宜城']]",[{'county': 420684}],County,[],modern,POINT (112.40848498654628 31.67562340909594),['湖北省'],['襄阳市'],['宜城市'],77.65796106,0.984612338,0.0,﻿罗
503,364.0,罗国,湖北省枝江市,['湖北省枝江市'],,"[['湖北', '枝江']]",[{'county': 420583}],County,[],modern,POINT (111.66932290963607 30.471344663357364),['湖北省'],['宜昌市'],['枝江市'],63.86762538,0.987344846,0.0,﻿罗
504,364.0,罗国,湖南省汨罗市,['湖南省汨罗市'],,"[['湖南', '汨罗']]",[{'county': 430681}],County,[],modern,POINT (113.10813874719693 28.75877736154243),['湖南省'],['岳阳市'],['汨罗市'],64.279412,0.987263252,0.777091071692416,﻿罗
505,364.0,罗县,湖北省宜城市,['湖北省宜城市'],,"[['湖北', '宜城']]",[{'county': 420684}],County,[],modern,POINT (112.40848498654628 31.67562340909594),['湖北省'],['襄阳市'],['宜城市'],77.65796106,0.984612338,0.0,﻿罗
506,364.0,罗县,湖南省汨罗市,['湖南省汨罗市'],,"[['湖南', '汨罗']]",[{'county': 430681}],County,[],modern,POINT (113.10813874719693 28.75877736154243),['湖南省'],['岳阳市'],['汨罗市'],64.279412,0.987263252,0.777091071692416,﻿罗
507,364.0,罗水,湖北省宜城县,['湖北省宜城县'],,"[['湖北', '宜城']]",[{'county': 420684}],County,[],modern,POINT (112.40848498654628 31.67562340909594),['湖北省'],['襄阳市'],['宜城市'],77.65796106,0.984612338,0.0,
508,364.0,罗县城,湖南省湘阴县,['湖南省湘阴县'],,"[['湖南', '湘阴']]",[{'county': 430624}],County,[],modern,POINT (112.81430865065548 28.76705008798463),['湖南省'],['岳阳市'],['湘阴县'],64.56209612,0.987207239,0.0,
509,366.0,吴国都城,江苏省苏州市,['江苏省苏州市'],,"[['江苏', '苏州']]",[{'prefecture': 3205}],Prefecture,[],modern,POINT (120.70793150044615 31.401362843263264),['江苏省'],['苏州市'],['NA'],139.5234535,0.9723539,0.0,
510,366.0,吴,江苏省苏州市,['江苏省苏州市'],,"[['江苏', '苏州']]",[{'prefecture': 3205}],Prefecture,[],modern,POINT (120.70793150044615 31.401362843263264),['江苏省'],['苏州市'],['NA'],139.5234535,0.9723539,1.0,﻿吴
511,366.0,会稽郡,江苏省苏州市,['江苏省苏州市'],,"[['江苏', '苏州']]",[{'prefecture': 3205}],Prefecture,[],modern,POINT (120.70793150044615 31.401362843263264),['江苏省'],['苏州市'],['NA'],139.5234535,0.9723539,0.0,
512,367.0,朱方县,丹徒县,['丹徒县'],,[['丹徒']],[{'county': 321112}],County,[],modern,POINT (119.41384689493543 32.04274323946893),['江苏省'],['镇江市'],['丹徒区'],46.85956796,0.990714935,0.0,
513,370.0,迁陵,湖南龙山里耶城址,['湖南龙山里耶城址'],,"[['湖南', '龙山']]",[{'county': 433130}],County,[],modern,POINT (109.46454076136605 29.20563679612888),['湖南省'],['湘西土家族苗族自治州'],['龙山县'],103.4029749,0.97951105,1.0,﻿迁陵
514,371.0,酉阳,湖南省永顺县南,['湖南省永顺县南'],南,"[['湖南', '永顺']]",[{'county': 433127}],County,[],modern,POINT (110.02819007430975 28.842707731418407),['湖南省'],['湘西土家族苗族自治州'],['永顺县'],86.93057274,0.982775001,1.0,﻿酉阳
515,373.0,零阳,湖南省慈利县东,['湖南省慈利县东'],东,"[['湖南', '慈利']]",[{'county': 430821}],County,[],modern,POINT (111.10635278559474 29.480760706076342),['湖南省'],['张家界市'],['慈利县'],84.01251964,0.983353204,1.0,﻿零阳
516,373.0,秦县,湖南省慈利县东,['湖南省慈利县东'],东,"[['湖南', '慈利']]",[{'county': 430821}],County,[],modern,POINT (111.10635278559474 29.480760706076342),['湖南省'],['张家界市'],['慈利县'],84.01251964,0.983353204,0.0,
517,374.0,孱陵,湖南安乡县,['湖南安乡县'],,"[['湖南', '安乡']]",[{'county': 430721}],County,[],modern,POINT (112.14553733627226 29.41751063917132),['湖南省'],['常德市'],['安乡县'],61.95055693,0.987724707,1.0,孱陵
518,374.0,索,湖南汉寿县,['湖南汉寿县'],,"[['湖南', '汉寿']]",[{'county': 430722}],County,[],modern,POINT (112.019087647659 28.878837553384805),['湖南省'],['常德市'],['汉寿县'],68.72114026,0.986383139,1.0,索
